INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	STRING	INT	STRING	INT	INT	STRING	STRING	STRING	INT	INT	STRING	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	STRING	STRING
10040	提升切割	1	0	0	10039	10041	41	0	1	9999	0	1047	1092	0	-1	0	1000	0	0	0	0	0	300:1:3:1	-1	圣城的现状你已经看到了，只有切割才能对抗这些魔物，你的切割圣物还是太弱小了，请尽快培养她吧！	切割提升至1阶3星：<l><p n = \"TianLingPanel\" m = \"2\">前往进阶</p></l> <c/>	任务回复：<l><n>1092</n></l>	无对话	圣城的现状你已经看到了，只有切割才能对抗这些魔物，你的切割圣物还是太弱小了，请尽快培养她吧！	-1	-1	-1	0	0	37	3	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10041	灵丹妙药	1	0	0	10040	10042	42	0	1	9999	0	1047	1093	0	-1	0	1000	0	0	0	0	0	-1	-1	人类本身的力量还是太过弱小了，远古时代，我们的祖先通过猎杀魔物获取强化自身的丹药。这次获胜，我们根据配方制作了一些丹药，请务必收下。	任务回复：<l><n>100</n></l>	任务回复：<l><n>1093</n></l>	无对话	人类本身的力量还是太过弱小了，远古时代，我们的祖先通过猎杀魔物获取强化自身的丹药。这次获胜，我们根据配方制作了一些丹药，请务必收下。	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10042	困惑来源	1	0	0	10041	10043	43	0	1	9999	0	1093	1047	0	-1	0	1000	0	0	0	0	0	300:1:2:1	-1	困惑魔殿已经被妖界的怪物给包围了，为我们去那边侦查一下吧。	消灭：<l><g>10001</g></l> <c/>	任务回复：<l><n>1047</n></l>	无对话	困惑魔殿已经被妖界的怪物给包围了，为我们去那边侦查一下吧。	-1	-1	所有BOSS都可爆终级，只要努力一切皆有可能	0	0	36	10001:5:100	2	-1	0	0	-1	-1	-1	0	1	怪物分布：困惑魔殿1层全地图	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	1|3:20006,1|8:20006	0	0	-1	-1
10043	精神治疗	1	0	0	10042	10044	44	0	1	9999	0	1047	1015	0	-1	0	1000	0	0	0	0	0	300:1:2:1	-1	外面的怪物越来越强大了，我们要怎么抵抗这些怪物的侵蚀？圣妖城的民众已经开始恐慌了！	任务回复：<l><n>1015</n></l>	任务回复：<l><n>1015</n></l>	无对话	外面的怪物越来越强大了，我们要怎么抵抗这些怪物的侵蚀？圣妖城的民众已经开始恐慌了！	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10044	等级提升	1	0	0	10043	10045	45	0	1	9999	0	1015	100	0	-1	0	1000	0	0	0	0	0	-1	-1	提升自己的等级才能更好的对抗这个世界，要加油啊！提升至110级，困惑魔殿可以掉落很多等级丹！	等级提升到110级<c/>	任务回复：<l><n>100</n></l>	无对话	提升自己的等级才能更好的对抗这个世界，要加油啊！提升至110级，困惑魔殿可以掉落很多等级丹！	-1	-1	升级只能靠等级丹提升，打怪可以快速获得	0	0	6	110	1	-1	0	0	-1	-1	-1	0	1	升级方式：<l><p n = \"levelPanel\" m = \"4\">使用等级丹</p></l> <c/>	获得方式：<l><n>1079</n></l>	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10045	整装待发	1	0	0	10044	10046	46	0	1	9999	0	100	1001	0	-1	0	1000	0	0	0	0	0	-1	-1	你的实力已经越来越强了，是时候去地下宫殿挑战自己的潜力。	任务回复：<l><n>1047</n></l>	任务回复：<l><n>1001</n></l>	无对话	你的实力已经越来越强了，是时候去地下宫殿挑战自己的潜力。	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10046	初入地宫	1	0	0	10045	10047	47	0	1	9999	0	1001	1023	0	-1	0	1000	0	0	0	0	0	-1	-1	很高兴您能够来到地下宫殿帮助我们，您一定会成为我们的英雄！	任务回复：<l><n>1023</n></l>	任务回复：<l><n>1023</n></l>	无对话	很高兴您能够来到地下宫殿帮助我们，您一定会成为我们的英雄！	-1	-1	-1	0	0	1	-1	1	-1	0	0	50095:105:101	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10047	亡灵法师	1	0	0	10046	10048	48	0	1	9999	0	1023	1024	0	-1	0	1000	0	0	0	0	0	300:1:2:1	-1	我们控制着亡灵法师，让他们一直在这个地方，方便伟大的勇士们来这里锻炼提升自己。	消灭：<l><g>1001</g></l> <c/>	任务回复：<l><n>1024</n></l>	无对话	我们控制着亡灵法师，让他们一直在这个地方，方便伟大的勇士们来这里锻炼提升自己。	-1	-1	-1	0	0	4	1001:3:100	2	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10048	新的发现	1	0	0	10047	10049	49	0	1	9999	0	1024	1025	0	-1	0	1000	0	0	0	0	0	-1	-1	骷髅，又是骷髅，总感觉很熟悉，但是又想不起来。	消灭：<l><g>1002</g></l> <c/>	任务回复：<l><n>1025</n></l>	无对话	骷髅，又是骷髅，总感觉很熟悉，但是又想不起来。	-1	-1	-1	0	0	4	1002:3:100	2	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10049	地宫规则	1	0	0	10048	10050	50	0	1	9999	0	1025	1026	0	-1	0	1000	0	0	0	0	0	404:1:1:1	-1	想必你已经发现地下宫殿里面的怪物和别的地方不一样了吧，但是秘密终究只有少数人才能够参悟。	消灭：<l><g>1001</g></l> <c/>	任务回复：<l><n>1026</n></l>	无对话	想必你已经发现地下宫殿里面的怪物和别的地方不一样了吧，但是秘密终究只有少数人才能够参悟。	-1	-1	-1	0	0	4	1001:3:100	2	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10050	力量爆发	1	0	0	10049	10051	51	0	1	9999	0	1026	1026	0	-1	0	1000	0	0	0	0	0	300:1:3:1	-1	是不是感受到自己体能的能量越来越强大了，这里会让你参悟无穷的力量。	消灭：<l><g>1003</g></l> <c/>	任务回复：<l><n>1026</n></l>	无对话	是不是感受到自己体能的能量越来越强大了，这里会让你参悟无穷的力量。	-1	-1	-1	0	0	4	1003:3:100	2	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10051	力量困惑	1	0	0	10050	10052	52	0	1	9999	0	1026	1015	0	-1	0	1000	0	0	0	0	0	-1	-1	你已经提升了不少，但是对抗真正的妖怪，还是实力差的太多。	任务回复：<l><n>1015</n></l>	任务回复：<l><n>1015</n></l>	无对话	你已经提升了不少，但是对抗真正的妖怪，还是实力差的太多。	-1	-1	-1	0	0	1	-1	1	-1	0	0	50001:68:108	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10052	未知世界	1	0	0	10051	10053	53	0	1	9999	0	1015	1002	0	-1	0	1000	0	0	0	0	0	-1	-1	人的视野会随着自己不断提升的眼界来变化的，不要因为接触一点地下黑暗，就觉的整个世界会崩塌。	任务回复：<l><n>1002</n></l>	任务回复：<l><n>1002</n></l>	无对话	人的视野会随着自己不断提升的眼界来变化的，不要因为接触一点地下黑暗，就觉的整个世界会崩塌。	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10053	真血试炼	1	0	0	10052	10054	54	0	1	9999	0	1002	1047	0	-1	0	1000	0	0	0	0	0	300:1:3:1|10001:2:1:1	-1	只有真正的热血才能让你不去想一些不该去想的东西。你还这么年轻，已经要经历的事情还有很多，不急于一时。	消灭：<l><g>10002</g></l> <c/>	任务回复：<l><n>1047</n></l>	无对话	只有真正的热血才能让你不去想一些不该去想的东西。你还这么年轻，已经要经历的事情还有很多，不急于一时。	-1	-1	所有BOSS都可爆终级，只要努力一切皆有可能	0	0	36	10002:5:100	2	-1	0	0	-1	-1	-1	0	1	怪物分布：困惑魔殿2层全地图	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	1|4:20006,1|12:20006	0	0	-1	-1
10054	装备回收	1	0	0	10053	10055	55	0	1	9999	0	1047	100	0	-1	0	1000	0	0	0	0	0	300:1:2:1	-1	嗯，虽然增加的力量微乎其微，但我似乎看到了未来？	任务回复：<l><n>1076</n></l>	任务回复：<l><n>100</n></l>	无对话	嗯，虽然增加的力量微乎其微，但我似乎看到了未来？	-1	-1	-1	0	0	40	1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10055	寻找答案	1	0	0	10054	10056	56	0	1	9999	0	100	1075	0	-1	0	1000	0	0	0	0	0	-1	-1	年轻人总是要打破砂锅问到底，但是答案只能你自己去寻找。	任务回复：<l><n>1075</n></l>	任务回复：<l><n>1075</n></l>	无对话	年轻人总是要打破砂锅问到底，但是答案只能你自己去寻找。	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10056	等级提升	1	0	0	10055	10057	57	0	1	9999	0	1075	1046	0	-1	0	1000	0	0	0	0	0	-1	-1	提升自己，让自己有认识世界的基本条件。只有这个基本认知后，你才能够开始去慢慢改变世界。	等级提升到120级<c/>	任务回复：<l><n>1046</n></l>	无对话	提升自己，让自己有认识世界的基本条件。只有这个基本认知后，你才能够开始去慢慢改变世界。	-1	-1	升级只能靠等级丹提升，打怪可以快速获得	0	0	6	120	1	-1	0	0	-1	-1	-1	0	1	升级方式：<l><p n = \"levelPanel\" m = \"4\">使用等级丹</p></l> <c/>	获得方式：<l><n>1079</n></l>	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10057	再回地宫	1	0	0	10056	10058	58	0	1	9999	0	1046	1026	0	-1	0	1000	0	0	0	0	0	-1	-1	生而为人，对不起！真是莫名其妙的想法，为什么老是在我脑中挥之不去。	任务回复：<l><n>1026</n></l>	任务回复：<l><n>1026</n></l>	无对话	生而为人，对不起！真是莫名其妙的想法，为什么老是在我脑中挥之不去。	-1	-1	-1	0	0	1	-1	1	-1	0	0	50095:49:45	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10058	人间失格	1	0	0	10057	10059	59	0	1	9999	0	1026	1027	0	-1	0	1000	0	0	0	0	0	-1	-1	人是多么弱小的种族啊，你看看自己的切割好了。有没有发现它才是力量的化身。	消灭：<l><g>1004</g></l> <c/>	任务回复：<l><n>1027</n></l>	无对话	人是多么弱小的种族啊，你看看自己的切割好了。有没有发现它才是力量的化身。	-1	-1	-1	0	0	4	1004:3:100	2	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10059	迷失心性	1	0	0	10058	10060	60	0	1	9999	0	1027	1026	0	-1	0	1000	0	0	0	0	0	-1	-1	想要提升自己，就要不断的杀戮。用鲜血来沐浴自己吧，我的战士。	任务回复：<l><n>1026</n></l>	任务回复：<l><n>1026</n></l>	无对话	想要提升自己，就要不断的杀戮。用鲜血来沐浴自己吧，我的战士。	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10060	杀戮之心	1	0	0	10059	10061	61	0	1	9999	0	1026	1028	0	-1	0	1000	0	0	0	0	0	-1	-1	刀是手中刀，剑是心中剑，人是魂中人。刀剑一出，魂断三千里。	消灭：<l><g>1005</g></l> <c/>	任务回复：<l><n>1028</n></l>	无对话	刀是手中刀，剑是心中剑，人是魂中人。刀剑一出，魂断三千里。	-1	-1	-1	0	0	4	1005:3:100	2	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10061	彼岸森林	1	0	0	10060	10062	62	0	1	9999	0	1028	1029	0	-1	0	1000	0	0	0	0	0	-1	-1	跳脱这个世界，用力量来说服。突破自己，用心性来说话。告诉我，你要的是什么！	消灭：<l><g>1006</g></l> <c/>	任务回复：<l><n>1029</n></l>	无对话	跳脱这个世界，用力量来说服。突破自己，用心性来说话。告诉我，你要的是什么！	-1	-1	-1	0	0	4	1006:3:100	2	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10062	黑夜前行	1	0	0	10061	10063	63	0	1	9999	0	1029	1029	0	-1	0	1000	0	0	0	0	0	-1	-1	在黑夜中前行，而不迷失方向的人，才能够寻找到自己真正想要的东西。	消灭：<l><g>1007</g></l> <c/>	任务回复：<l><n>1029</n></l>	无对话	在黑夜中前行，而不迷失方向的人，才能够寻找到自己真正想要的东西。	-1	-1	-1	0	0	4	1007:3:100	2	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10063	毁灭之王	1	0	0	10062	10064	64	0	1	9999	0	1029	1015	2003	-1	0	1000	0	0	0	0	0	10001:2:1:1	-1	回到最初的起点，你会看到罪恶就在你身后。这个世界必将毁灭！	调查：<l><a n = \"50095:97:93\">深渊领主</a></l>	任务回复：<l><n>1015</n></l>	无对话	回到最初的起点，你会看到罪恶就在你身后。这个世界必将毁灭！	-1	-1	-1	0	0	14	2003	5	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10064	装备回收	1	0	0	10063	10065	65	0	1	9999	0	1015	100	0	-1	0	1000	0	0	0	0	0	300:1:2:1	-1	欢迎你回来，我的勇士。先去回收装备吧，后面再谈。	任务回复：<l><n>1076</n></l>	任务回复：<l><n>100</n></l>	无对话	欢迎你回来，我的勇士。先去回收装备吧，后面再谈。	-1	-1	-1	0	0	40	1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10065	力量源泉	1	0	0	10064	10066	66	0	1	9999	0	100	1015	0	-1	0	1000	0	0	0	0	0	-1	-1	力量是通过千锤百炼打磨自己来提升的，但是怎样发挥自己的力量是用心的。心力越大，力量才能发挥的越大。希望你能够记住。	任务回复：<l><n>1015</n></l>	任务回复：<l><n>1015</n></l>	无对话	力量是通过千锤百炼打磨自己来提升的，但是怎样发挥自己的力量是用心的。心力越大，力量才能发挥的越大。希望你能够记住。	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10066	等级提升	1	0	0	10065	10067	67	0	1	9999	0	1015	1046	0	-1	0	1000	0	0	0	0	0	-1	-1	再打磨一下自己，巩固最近的修炼。提升至130级，看到明天的自己！	等级提升到130级<c/>	任务回复：<l><n>1046</n></l>	无对话	再打磨一下自己，巩固最近的修炼。提升至130级，看到明天的自己！	-1	-1	升级只能靠等级丹提升，打怪可以快速获得	0	0	6	130	1	-1	0	0	-1	-1	-1	0	1	升级方式：<l><p n = \"levelPanel\" m = \"4\">使用等级丹</p></l> <c/>	获得方式：<l><n>1079</n></l>	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10067	新的信仰	1	0	0	10066	10068	68	0	1	9999	0	1046	1001	0	-1	0	1000	0	0	0	0	0	-1	-1	你已经通过了地下宫殿的考研，现在已经成长为真正的战士。圣妖城的守护以后必将落在你的身上。	任务回复：<l><n>1001</n></l>	任务回复：<l><n>1001</n></l>	无对话	你已经通过了地下宫殿的考研，现在已经成长为真正的战士。圣妖城的守护以后必将落在你的身上。	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10068	赏金任务	1	0	0	10067	10069	69	0	1	9999	0	1001	1002	0	-1	0	1000	0	0	0	0	0	-1	-1	赏金任务是获得元宝的主要来源，你现在的实力来一发赏金任务吧。	完成一次赏金任务:<l><n>1033</n></l>	任务回复：<l><n>1002</n></l>	无对话	赏金任务是获得元宝的主要来源，你现在的实力来一发赏金任务吧。	-1	-1	-1	0	0	11	2:1	2	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10069	月光杯酒	1	0	0	10068	10070	70	0	1	9999	0	1002	1047	0	-1	0	1000	0	0	0	0	0	-1	-1	人都是念旧的，很容易想起以前的事情。年轻的时候，我也想成为战士守卫家园。但是我终究是个懒人！	任务回复：<l><n>1018</n></l>	任务回复：<l><n>1047</n></l>	无对话	人都是念旧的，很容易想起以前的事情。年轻的时候，我也想成为战士守卫家园。但是我终究是个懒人！	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10070	再战魔殿	1	0	0	10069	10071	71	0	1	9999	0	1047	1047	0	-1	0	1000	0	0	0	0	0	300:1:2:1|10001:2:1:1	-1	困惑魔殿的战事再度紧张起来，希望你能够前往支援。	消灭：<l><g>10003</g></l> <c/>	任务回复：<l><n>1047</n></l>	无对话	困惑魔殿的战事再度紧张起来，希望你能够前往支援。	-1	-1	所有BOSS都可爆终级，只要努力一切皆有可能	0	0	36	10003:5:100	2	-1	0	0	-1	-1	-1	0	1	怪物分布：困惑魔殿3层全地图	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	1|7:20011	0	0	-1	-1
10071	装备回收	1	0	0	10070	10072	72	0	1	9999	0	1047	100	0	-1	0	1000	0	0	0	0	0	-1	-1	从战场回来，又有点新的收获。慢慢的你也可以成为一个小地主了。	任务回复：<l><n>1076</n></l>	任务回复：<l><n>100</n></l>	无对话	从战场回来，又有点新的收获。慢慢的你也可以成为一个小地主了。	-1	-1	-1	0	0	40	1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10072	酒后往事	1	0	0	10071	10073	73	0	1	9999	0	100	1047	0	-1	0	1000	0	0	0	0	0	-1	-1	喝了点酒，想起了一些事情，忘记了一些事情。又喝大了。	任务回复：<l><n>1001</n></l>	任务回复：<l><n>1047</n></l>	无对话	喝了点酒，想起了一些事情，忘记了一些事情。又喝大了。	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10073	切割提升	1	0	0	10072	10074	74	0	1	9999	0	1047	1046	0	-1	0	1000	0	0	0	0	0	300:1:2:1	-1	切割是战胜妖怪的最强大保证，一定要把切割快速的提升才行。	切割提升至2阶1星：<l><p n = \"TianLingPanel\" m = \"2\">前往进阶</p></l> <c/>	任务回复：<l><n>1046</n></l>	无对话	切割是战胜妖怪的最强大保证，一定要把切割快速的提升才行。	-1	-1	-1	0	0	37	11	1	-1	0	0	-1	-1	-1	0	0	获取元宝：<l><p n = \"firstChargePanel\" m = \"4\">首充</p></l> <c/>	获取元宝：<l><n>1033</n></l>	-1	-1	0	0	-1	0	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10074	清风为伴	1	0	0	10073	10075	75	0	1	9999	0	1047	1001	0	-1	0	1000	0	0	0	0	0	300:1:2:1	-1	如果有一天我可以只带着我的切割去游山玩水就好了。	任务回复：<l><n>1001</n></l>	任务回复：<l><n>1001</n></l>	无对话	如果有一天我可以只带着我的切割去游山玩水就好了。	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10075	噩耗来袭	1	0	0	10074	10076	76	0	1	9999	0	1001	1092	0	-1	0	1000	0	0	0	0	0	-1	-1	前线又传来消息，不过可惜的是，我们的大帅被人突袭受了重伤，已经无力再统领我们继续抵抗疯狂的妖兽。	任务回复：<l><n>1092</n></l>	任务回复：<l><n>1092</n></l>	无对话	前线又传来消息，不过可惜的是，我们的大帅被人突袭受了重伤，已经无力再统领我们继续抵抗疯狂的妖兽。	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10076	等级提升	1	0	0	10075	10077	77	0	1	9999	0	1092	1047	0	-1	0	1000	0	0	0	0	0	10001:2:1:1	-1	时间不等人，没多少时间了，希望在妖兽攻打进来前，你到时候能够一起抵抗妖兽。提升至140级。	等级提升到140级<c/>	任务回复：<l><n>1047</n></l>	无对话	时间不等人，没多少时间了，希望在妖兽攻打进来前，你到时候能够一起抵抗妖兽。提升至140级。	-1	-1	升级只能靠等级丹提升，打怪可以快速获得	0	0	6	140	1	-1	0	0	-1	-1	-1	0	1	升级方式：<l><p n = \"levelPanel\" m = \"4\">使用等级丹</p></l> <c/>	获得方式：<l><n>1079</n></l>	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10077	装备回收	1	0	0	10076	10078	78	0	1	9999	0	1047	100	0	-1	0	1000	0	0	0	0	0	10041:2:1:1	-1	快点提升自己吧，时间已经不多了。希望你这么年轻不要早早的死去。	任务回复：<l><n>1076</n></l>	任务回复：<l><n>100</n></l>	无对话	快点提升自己吧，时间已经不多了。希望你这么年轻不要早早的死去。	-1	-1	-1	0	0	40	1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10078	恐慌弥漫	1	0	0	10077	10079	79	0	1	9999	0	1047	1083	0	-1	0	1000	0	0	0	0	0	-1	-1	接连不断的黑色消息，让整座城市都散发着茫茫的恐慌。我们必须得抓紧时间。	任务回复：<l><n>1083</n></l>	任务回复：<l><n>1083</n></l>	无对话	接连不断的黑色消息，让整座城市都散发着茫茫的恐慌。我们必须得抓紧时间。	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10079	战前准备	1	0	0	10078	10080	80	0	1	9999	0	1083	1094	0	-1	0	1000	0	0	0	0	0	-1	-1	我们的圣战历史，想必你从小就已经听过，但是你没有真正去体会过那种热血激情。现在打算带你过一次秘境！	任务回复：<l><n>1047</n></l>	任务回复：<l><n>1094</n></l>	无对话	我们的圣战历史，想必你从小就已经听过，但是你没有真正去体会过那种热血激情。现在打算带你过一次秘境！	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10080	争霸伊始	1	0	0	10079	10081	81	0	1	9999	0	1094	1046	0	-1	0	1000	0	0	0	0	0	300:1:1:1	-1	当年就是圣妖王带着我们在圣域争霸中艰苦前行，最终才取得了真正的胜利。	调查：<l><a n = \"50001:90:60\">圣域争霸</a></l>	任务回复：<l><n>1046</n></l>	无对话	当年就是圣妖王带着我们在圣域争霸中艰苦前行，最终才取得了真正的胜利。	-1	-1	-1	0	0	14	2006	5	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
10081	震撼人心	1	0	0	10080	10082	82	0	1	9999	0	1046	101	0	-1	0	1000	0	0	0	0	0	-1	-1	圣域争霸战况实在是太振奋人心了，在那样的战局中，击败了妖神魔人。	任务回复：<l><n>101</n></l>	任务回复：<l><n>101</n></l>	无对话	圣域争霸战况实在是太振奋人心了，在那样的战局中，击败了妖神魔人。	-1	-1	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	1	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1
