INT	INT	STRING	STRING	INT	STRING	STRING
20	96	732:1:1160|734:1:26	1:533862|6:1522|7:3817	7	¾ÞÐ·¹¬	9¶Î6ÐÇ
20	97	732:1:1202|734:1:27	1:546003|6:1557|7:3904	7	¾ÞÐ·¹¬	9¶Î7ÐÇ
20	98	732:1:1247|734:1:28	1:558258|6:1592|7:3992	7	¾ÞÐ·¹¬	9¶Î8ÐÇ
20	99	732:1:1295|734:1:29	1:570627|6:1627|7:4080	7	¾ÞÐ·¹¬	9¶Î9ÐÇ
20	100	732:1:1345|734:1:30	1:583110|6:1663|7:4169	8	¾ÞÐ·¹¬	9¶Î10ÐÇ
21	0	-1	-1	0	Ê¨×Ó¹¬	0¶Î0ÐÇ
21	1	732:1:15	1:1140|6:3|7:8	0	Ê¨×Ó¹¬	0¶Î1ÐÇ
21	2	732:1:16	1:2337|6:6|7:17	0	Ê¨×Ó¹¬	0¶Î2ÐÇ
21	3	732:1:17	1:3591|6:10|7:26	0	Ê¨×Ó¹¬	0¶Î3ÐÇ
21	4	732:1:18	1:4902|6:14|7:35	0	Ê¨×Ó¹¬	0¶Î4ÐÇ
21	5	732:1:20	1:6270|6:18|7:45	0	Ê¨×Ó¹¬	0¶Î5ÐÇ
21	6	732:1:21	1:7695|6:22|7:55	0	Ê¨×Ó¹¬	0¶Î6ÐÇ
21	7	732:1:22	1:9177|6:26|7:66	0	Ê¨×Ó¹¬	0¶Î7ÐÇ
21	8	732:1:24	1:10716|6:30|7:77	0	Ê¨×Ó¹¬	0¶Î8ÐÇ
21	9	732:1:25	1:12312|6:35|7:88	0	Ê¨×Ó¹¬	0¶Î9ÐÇ
21	10	732:1:27	1:13965|6:40|7:100	0	Ê¨×Ó¹¬	0¶Î10ÐÇ
21	11	732:1:29	1:15675|6:45|7:112	0	Ê¨×Ó¹¬	1¶Î1ÐÇ
21	12	732:1:30	1:17442|6:50|7:125	0	Ê¨×Ó¹¬	1¶Î2ÐÇ
21	13	732:1:32	1:19266|6:55|7:138	0	Ê¨×Ó¹¬	1¶Î3ÐÇ
21	14	732:1:34	1:21147|6:60|7:151	0	Ê¨×Ó¹¬	1¶Î4ÐÇ
21	15	732:1:36	1:23085|6:66|7:165	0	Ê¨×Ó¹¬	1¶Î5ÐÇ
21	16	732:1:38	1:25080|6:72|7:179	0	Ê¨×Ó¹¬	1¶Î6ÐÇ
21	17	732:1:41	1:27132|6:78|7:194	0	Ê¨×Ó¹¬	1¶Î7ÐÇ
21	18	732:1:43	1:29241|6:84|7:209	0	Ê¨×Ó¹¬	1¶Î8ÐÇ
21	19	732:1:45	1:31407|6:90|7:224	0	Ê¨×Ó¹¬	1¶Î9ÐÇ
21	20	732:1:48	1:33630|6:96|7:240	0	Ê¨×Ó¹¬	1¶Î10ÐÇ
21	21	732:1:50	1:35910|6:102|7:256	0	Ê¨×Ó¹¬	2¶Î1ÐÇ
21	22	732:1:53	1:38247|6:109|7:273	0	Ê¨×Ó¹¬	2¶Î2ÐÇ
21	23	732:1:56	1:40641|6:116|7:290	0	Ê¨×Ó¹¬	2¶Î3ÐÇ
21	24	732:1:59	1:43092|6:123|7:308	0	Ê¨×Ó¹¬	2¶Î4ÐÇ
21	25	732:1:62	1:45600|6:130|7:326	0	Ê¨×Ó¹¬	2¶Î5ÐÇ
21	26	732:1:65	1:48165|6:137|7:344	0	Ê¨×Ó¹¬	2¶Î6ÐÇ
21	27	732:1:68	1:50787|6:144|7:363	0	Ê¨×Ó¹¬	2¶Î7ÐÇ
21	28	732:1:71	1:53466|6:152|7:382	0	Ê¨×Ó¹¬	2¶Î8ÐÇ
21	29	732:1:75	1:56202|6:160|7:402	0	Ê¨×Ó¹¬	2¶Î9ÐÇ
21	30	732:1:79	1:58995|6:168|7:422	0	Ê¨×Ó¹¬	2¶Î10ÐÇ
21	31	732:1:82	1:61845|6:176|7:442	1	Ê¨×Ó¹¬	3¶Î1ÐÇ
21	32	732:1:86	1:64752|6:184|7:463	1	Ê¨×Ó¹¬	3¶Î2ÐÇ
21	33	732:1:90	1:67716|6:192|7:484	1	Ê¨×Ó¹¬	3¶Î3ÐÇ
21	34	732:1:95	1:70737|6:201|7:506	1	Ê¨×Ó¹¬	3¶Î4ÐÇ
21	35	732:1:99	1:73815|6:210|7:528	1	Ê¨×Ó¹¬	3¶Î5ÐÇ
21	36	732:1:104	1:76950|6:219|7:550	1	Ê¨×Ó¹¬	3¶Î6ÐÇ
21	37	732:1:109	1:80142|6:228|7:573	1	Ê¨×Ó¹¬	3¶Î7ÐÇ
21	38	732:1:114	1:83391|6:237|7:596	1	Ê¨×Ó¹¬	3¶Î8ÐÇ
21	39	732:1:119	1:86697|6:246|7:620	1	Ê¨×Ó¹¬	3¶Î9ÐÇ
21	40	732:1:124	1:90060|6:256|7:644	1	Ê¨×Ó¹¬	3¶Î10ÐÇ
21	41	732:1:130	1:93480|6:266|7:668	2	Ê¨×Ó¹¬	4¶Î1ÐÇ
21	42	732:1:135	1:96957|6:276|7:693	2	Ê¨×Ó¹¬	4¶Î2ÐÇ
21	43	732:1:141	1:100491|6:286|7:718	2	Ê¨×Ó¹¬	4¶Î3ÐÇ
21	44	732:1:148	1:104082|6:296|7:744	2	Ê¨×Ó¹¬	4¶Î4ÐÇ
21	45	732:1:154	1:107730|6:306|7:770	2	Ê¨×Ó¹¬	4¶Î5ÐÇ
21	46	732:1:161	1:111435|6:317|7:796	2	Ê¨×Ó¹¬	4¶Î6ÐÇ
21	47	732:1:168	1:115197|6:328|7:823	2	Ê¨×Ó¹¬	4¶Î7ÐÇ
21	48	732:1:175	1:119016|6:339|7:850	2	Ê¨×Ó¹¬	4¶Î8ÐÇ
21	49	732:1:183	1:122892|6:350|7:878	2	Ê¨×Ó¹¬	4¶Î9ÐÇ
21	50	732:1:190	1:126825|6:361|7:906	2	Ê¨×Ó¹¬	4¶Î10ÐÇ
21	51	732:1:198	1:130815|6:372|7:935	3	Ê¨×Ó¹¬	5¶Î1ÐÇ
21	52	732:1:207	1:134862|6:384|7:964	3	Ê¨×Ó¹¬	5¶Î2ÐÇ
21	53	732:1:215	1:138966|6:396|7:993	3	Ê¨×Ó¹¬	5¶Î3ÐÇ
21	54	732:1:224	1:143127|6:408|7:1023	3	Ê¨×Ó¹¬	5¶Î4ÐÇ
21	55	732:1:234	1:147345|6:420|7:1053	3	Ê¨×Ó¹¬	5¶Î5ÐÇ
21	56	732:1:243	1:151620|6:432|7:1084	3	Ê¨×Ó¹¬	5¶Î6ÐÇ
21	57	732:1:253	1:155952|6:444|7:1115	3	Ê¨×Ó¹¬	5¶Î7ÐÇ
21	58	732:1:264	1:160341|6:457|7:1146	3	Ê¨×Ó¹¬	5¶Î8ÐÇ
21	59	732:1:275	1:164787|6:470|7:1178	3	Ê¨×Ó¹¬	5¶Î9ÐÇ
21	60	732:1:303	1:172710|6:493|7:1235	3	Ê¨×Ó¹¬	5¶Î10ÐÇ
21	61	732:1:291|734:1:7	1:180747|6:516|7:1292	4	Ê¨×Ó¹¬	6¶Î1ÐÇ
21	62	732:1:313|734:1:7	1:188898|6:539|7:1350	4	Ê¨×Ó¹¬	6¶Î2ÐÇ
21	63	732:1:336|734:1:7	1:197163|6:563|7:1409	4	Ê¨×Ó¹¬	6¶Î3ÐÇ
21	64	732:1:326|734:1:8	1:205542|6:587|7:1469	4	Ê¨×Ó¹¬	6¶Î4ÐÇ
21	65	732:1:351|734:1:8	1:214035|6:611|7:1530	4	Ê¨×Ó¹¬	6¶Î5ÐÇ
21	66	732:1:376|734:1:8	1:222642|6:636|7:1592	4	Ê¨×Ó¹¬	6¶Î6ÐÇ
21	67	732:1:369|734:1:9	1:231363|6:661|7:1654	4	Ê¨×Ó¹¬	6¶Î7ÐÇ
21	68	732:1:397|734:1:9	1:240198|6:686|7:1717	4	Ê¨×Ó¹¬	6¶Î8ÐÇ
21	69	732:1:425|734:1:9	1:249147|6:712|7:1781	4	Ê¨×Ó¹¬	6¶Î9ÐÇ
21	70	732:1:421|734:1:10	1:258210|6:738|7:1846	4	Ê¨×Ó¹¬	6¶Î10ÐÇ
21	71	732:1:452|734:1:10	1:267387|6:764|7:1912	5	Ê¨×Ó¹¬	7¶Î1ÐÇ
21	72	732:1:450|734:1:11	1:276678|6:790|7:1978	5	Ê¨×Ó¹¬	7¶Î2ÐÇ
21	73	732:1:483|734:1:11	1:286083|6:817|7:2045	5	Ê¨×Ó¹¬	7¶Î3ÐÇ
21	74	732:1:517|734:1:11	1:295602|6:844|7:2113	5	Ê¨×Ó¹¬	7¶Î4ÐÇ
21	75	732:1:518|734:1:12	1:305235|6:871|7:2182	5	Ê¨×Ó¹¬	7¶Î5ÐÇ
21	76	732:1:555|734:1:12	1:314982|6:899|7:2252	5	Ê¨×Ó¹¬	7¶Î6ÐÇ
21	77	732:1:559|734:1:13	1:324843|6:927|7:2323	5	Ê¨×Ó¹¬	7¶Î7ÐÇ
21	78	732:1:598|734:1:13	1:334818|6:955|7:2394	5	Ê¨×Ó¹¬	7¶Î8ÐÇ
21	79	732:1:605|734:1:14	1:344907|6:984|7:2466	5	Ê¨×Ó¹¬	7¶Î9ÐÇ
21	80	732:1:647|734:1:14	1:355110|6:1013|7:2539	5	Ê¨×Ó¹¬	7¶Î10ÐÇ
21	81	732:1:657|734:1:15	1:365427|6:1042|7:2613	6	Ê¨×Ó¹¬	8¶Î1ÐÇ
21	82	732:1:669|734:1:16	1:375858|6:1072|7:2688	6	Ê¨×Ó¹¬	8¶Î2ÐÇ
21	83	732:1:716|734:1:16	1:386403|6:1102|7:2763	6	Ê¨×Ó¹¬	8¶Î3ÐÇ
21	84	732:1:731|734:1:17	1:397062|6:1132|7:2839	6	Ê¨×Ó¹¬	8¶Î4ÐÇ
21	85	732:1:781|734:1:17	1:407835|6:1163|7:2916	6	Ê¨×Ó¹¬	8¶Î5ÐÇ
21	86	732:1:799|734:1:18	1:418722|6:1194|7:2994	6	Ê¨×Ó¹¬	8¶Î6ÐÇ
21	87	732:1:819|734:1:19	1:429723|6:1225|7:3073	6	Ê¨×Ó¹¬	8¶Î7ÐÇ
21	88	732:1:874|734:1:19	1:440838|6:1257|7:3152	6	Ê¨×Ó¹¬	8¶Î8ÐÇ
21	89	732:1:898|734:1:20	1:452067|6:1289|7:3232	6	Ê¨×Ó¹¬	8¶Î9ÐÇ
21	90	732:1:925|734:1:21	1:463410|6:1321|7:3313	6	Ê¨×Ó¹¬	8¶Î10ÐÇ
21	91	732:1:953|734:1:22	1:474867|6:1354|7:3395	7	Ê¨×Ó¹¬	9¶Î1ÐÇ
21	92	732:1:983|734:1:23	1:486438|6:1387|7:3478	7	Ê¨×Ó¹¬	9¶Î2ÐÇ
21	93	732:1:1049|734:1:23	1:498123|6:1420|7:3562	7	Ê¨×Ó¹¬	9¶Î3ÐÇ
21	94	732:1:1084|734:1:24	1:509922|6:1454|7:3646	7	Ê¨×Ó¹¬	9¶Î4ÐÇ
21	95	732:1:1121|734:1:25	1:521835|6:1488|7:3731	7	Ê¨×Ó¹¬	9¶Î5ÐÇ
21	96	732:1:1160|734:1:26	1:533862|6:1522|7:3817	7	Ê¨×Ó¹¬	9¶Î6ÐÇ
21	97	732:1:1202|734:1:27	1:546003|6:1557|7:3904	7	Ê¨×Ó¹¬	9¶Î7ÐÇ
21	98	732:1:1247|734:1:28	1:558258|6:1592|7:3992	7	Ê¨×Ó¹¬	9¶Î8ÐÇ
21	99	732:1:1295|734:1:29	1:570627|6:1627|7:4080	7	Ê¨×Ó¹¬	9¶Î9ÐÇ
21	100	732:1:1345|734:1:30	1:583110|6:1663|7:4169	8	Ê¨×Ó¹¬	9¶Î10ÐÇ
22	0	-1	-1	0	´¦Å®¹¬	0¶Î0ÐÇ
22	1	732:1:15	1:1140|6:3|7:8	0	´¦Å®¹¬	0¶Î1ÐÇ
22	2	732:1:16	1:2337|6:6|7:17	0	´¦Å®¹¬	0¶Î2ÐÇ
22	3	732:1:17	1:3591|6:10|7:26	0	´¦Å®¹¬	0¶Î3ÐÇ
22	4	732:1:18	1:4902|6:14|7:35	0	´¦Å®¹¬	0¶Î4ÐÇ
22	5	732:1:20	1:6270|6:18|7:45	0	´¦Å®¹¬	0¶Î5ÐÇ
22	6	732:1:21	1:7695|6:22|7:55	0	´¦Å®¹¬	0¶Î6ÐÇ
22	7	732:1:22	1:9177|6:26|7:66	0	´¦Å®¹¬	0¶Î7ÐÇ
22	8	732:1:24	1:10716|6:30|7:77	0	´¦Å®¹¬	0¶Î8ÐÇ
22	9	732:1:25	1:12312|6:35|7:88	0	´¦Å®¹¬	0¶Î9ÐÇ
22	10	732:1:27	1:13965|6:40|7:100	0	´¦Å®¹¬	0¶Î10ÐÇ
22	11	732:1:29	1:15675|6:45|7:112	0	´¦Å®¹¬	1¶Î1ÐÇ
22	12	732:1:30	1:17442|6:50|7:125	0	´¦Å®¹¬	1¶Î2ÐÇ
22	13	732:1:32	1:19266|6:55|7:138	0	´¦Å®¹¬	1¶Î3ÐÇ
22	14	732:1:34	1:21147|6:60|7:151	0	´¦Å®¹¬	1¶Î4ÐÇ
22	15	732:1:36	1:23085|6:66|7:165	0	´¦Å®¹¬	1¶Î5ÐÇ
22	16	732:1:38	1:25080|6:72|7:179	0	´¦Å®¹¬	1¶Î6ÐÇ
22	17	732:1:41	1:27132|6:78|7:194	0	´¦Å®¹¬	1¶Î7ÐÇ
22	18	732:1:43	1:29241|6:84|7:209	0	´¦Å®¹¬	1¶Î8ÐÇ
22	19	732:1:45	1:31407|6:90|7:224	0	´¦Å®¹¬	1¶Î9ÐÇ
22	20	732:1:48	1:33630|6:96|7:240	0	´¦Å®¹¬	1¶Î10ÐÇ
22	21	732:1:50	1:35910|6:102|7:256	0	´¦Å®¹¬	2¶Î1ÐÇ
22	22	732:1:53	1:38247|6:109|7:273	0	´¦Å®¹¬	2¶Î2ÐÇ
22	23	732:1:56	1:40641|6:116|7:290	0	´¦Å®¹¬	2¶Î3ÐÇ
22	24	732:1:59	1:43092|6:123|7:308	0	´¦Å®¹¬	2¶Î4ÐÇ
22	25	732:1:62	1:45600|6:130|7:326	0	´¦Å®¹¬	2¶Î5ÐÇ
22	26	732:1:65	1:48165|6:137|7:344	0	´¦Å®¹¬	2¶Î6ÐÇ
22	27	732:1:68	1:50787|6:144|7:363	0	´¦Å®¹¬	2¶Î7ÐÇ
22	28	732:1:71	1:53466|6:152|7:382	0	´¦Å®¹¬	2¶Î8ÐÇ
22	29	732:1:75	1:56202|6:160|7:402	0	´¦Å®¹¬	2¶Î9ÐÇ
22	30	732:1:79	1:58995|6:168|7:422	0	´¦Å®¹¬	2¶Î10ÐÇ
22	31	732:1:82	1:61845|6:176|7:442	1	´¦Å®¹¬	3¶Î1ÐÇ
22	32	732:1:86	1:64752|6:184|7:463	1	´¦Å®¹¬	3¶Î2ÐÇ
22	33	732:1:90	1:67716|6:192|7:484	1	´¦Å®¹¬	3¶Î3ÐÇ
22	34	732:1:95	1:70737|6:201|7:506	1	´¦Å®¹¬	3¶Î4ÐÇ
22	35	732:1:99	1:73815|6:210|7:528	1	´¦Å®¹¬	3¶Î5ÐÇ
22	36	732:1:104	1:76950|6:219|7:550	1	´¦Å®¹¬	3¶Î6ÐÇ
22	37	732:1:109	1:80142|6:228|7:573	1	´¦Å®¹¬	3¶Î7ÐÇ
22	38	732:1:114	1:83391|6:237|7:596	1	´¦Å®¹¬	3¶Î8ÐÇ
22	39	732:1:119	1:86697|6:246|7:620	1	´¦Å®¹¬	3¶Î9ÐÇ
22	40	732:1:124	1:90060|6:256|7:644	1	´¦Å®¹¬	3¶Î10ÐÇ
22	41	732:1:130	1:93480|6:266|7:668	2	´¦Å®¹¬	4¶Î1ÐÇ
22	42	732:1:135	1:96957|6:276|7:693	2	´¦Å®¹¬	4¶Î2ÐÇ
22	43	732:1:141	1:100491|6:286|7:718	2	´¦Å®¹¬	4¶Î3ÐÇ
22	44	732:1:148	1:104082|6:296|7:744	2	´¦Å®¹¬	4¶Î4ÐÇ
22	45	732:1:154	1:107730|6:306|7:770	2	´¦Å®¹¬	4¶Î5ÐÇ
22	46	732:1:161	1:111435|6:317|7:796	2	´¦Å®¹¬	4¶Î6ÐÇ
22	47	732:1:168	1:115197|6:328|7:823	2	´¦Å®¹¬	4¶Î7ÐÇ
22	48	732:1:175	1:119016|6:339|7:850	2	´¦Å®¹¬	4¶Î8ÐÇ
22	49	732:1:183	1:122892|6:350|7:878	2	´¦Å®¹¬	4¶Î9ÐÇ
22	50	732:1:190	1:126825|6:361|7:906	2	´¦Å®¹¬	4¶Î10ÐÇ
22	51	732:1:198	1:130815|6:372|7:935	3	´¦Å®¹¬	5¶Î1ÐÇ
22	52	732:1:207	1:134862|6:384|7:964	3	´¦Å®¹¬	5¶Î2ÐÇ
22	53	732:1:215	1:138966|6:396|7:993	3	´¦Å®¹¬	5¶Î3ÐÇ
22	54	732:1:224	1:143127|6:408|7:1023	3	´¦Å®¹¬	5¶Î4ÐÇ
22	55	732:1:234	1:147345|6:420|7:1053	3	´¦Å®¹¬	5¶Î5ÐÇ
22	56	732:1:243	1:151620|6:432|7:1084	3	´¦Å®¹¬	5¶Î6ÐÇ
22	57	732:1:253	1:155952|6:444|7:1115	3	´¦Å®¹¬	5¶Î7ÐÇ
22	58	732:1:264	1:160341|6:457|7:1146	3	´¦Å®¹¬	5¶Î8ÐÇ
22	59	732:1:275	1:164787|6:470|7:1178	3	´¦Å®¹¬	5¶Î9ÐÇ
22	60	732:1:303	1:172710|6:493|7:1235	3	´¦Å®¹¬	5¶Î10ÐÇ
22	61	732:1:291|734:1:7	1:180747|6:516|7:1292	4	´¦Å®¹¬	6¶Î1ÐÇ
22	62	732:1:313|734:1:7	1:188898|6:539|7:1350	4	´¦Å®¹¬	6¶Î2ÐÇ
22	63	732:1:336|734:1:7	1:197163|6:563|7:1409	4	´¦Å®¹¬	6¶Î3ÐÇ
22	64	732:1:326|734:1:8	1:205542|6:587|7:1469	4	´¦Å®¹¬	6¶Î4ÐÇ
22	65	732:1:351|734:1:8	1:214035|6:611|7:1530	4	´¦Å®¹¬	6¶Î5ÐÇ
22	66	732:1:376|734:1:8	1:222642|6:636|7:1592	4	´¦Å®¹¬	6¶Î6ÐÇ
22	67	732:1:369|734:1:9	1:231363|6:661|7:1654	4	´¦Å®¹¬	6¶Î7ÐÇ
22	68	732:1:397|734:1:9	1:240198|6:686|7:1717	4	´¦Å®¹¬	6¶Î8ÐÇ
22	69	732:1:425|734:1:9	1:249147|6:712|7:1781	4	´¦Å®¹¬	6¶Î9ÐÇ
22	70	732:1:421|734:1:10	1:258210|6:738|7:1846	4	´¦Å®¹¬	6¶Î10ÐÇ
22	71	732:1:452|734:1:10	1:267387|6:764|7:1912	5	´¦Å®¹¬	7¶Î1ÐÇ
22	72	732:1:450|734:1:11	1:276678|6:790|7:1978	5	´¦Å®¹¬	7¶Î2ÐÇ
22	73	732:1:483|734:1:11	1:286083|6:817|7:2045	5	´¦Å®¹¬	7¶Î3ÐÇ
22	74	732:1:517|734:1:11	1:295602|6:844|7:2113	5	´¦Å®¹¬	7¶Î4ÐÇ
22	75	732:1:518|734:1:12	1:305235|6:871|7:2182	5	´¦Å®¹¬	7¶Î5ÐÇ
22	76	732:1:555|734:1:12	1:314982|6:899|7:2252	5	´¦Å®¹¬	7¶Î6ÐÇ
22	77	732:1:559|734:1:13	1:324843|6:927|7:2323	5	´¦Å®¹¬	7¶Î7ÐÇ
22	78	732:1:598|734:1:13	1:334818|6:955|7:2394	5	´¦Å®¹¬	7¶Î8ÐÇ
22	79	732:1:605|734:1:14	1:344907|6:984|7:2466	5	´¦Å®¹¬	7¶Î9ÐÇ
22	80	732:1:647|734:1:14	1:355110|6:1013|7:2539	5	´¦Å®¹¬	7¶Î10ÐÇ
22	81	732:1:657|734:1:15	1:365427|6:1042|7:2613	6	´¦Å®¹¬	8¶Î1ÐÇ
22	82	732:1:669|734:1:16	1:375858|6:1072|7:2688	6	´¦Å®¹¬	8¶Î2ÐÇ
22	83	732:1:716|734:1:16	1:386403|6:1102|7:2763	6	´¦Å®¹¬	8¶Î3ÐÇ
22	84	732:1:731|734:1:17	1:397062|6:1132|7:2839	6	´¦Å®¹¬	8¶Î4ÐÇ
22	85	732:1:781|734:1:17	1:407835|6:1163|7:2916	6	´¦Å®¹¬	8¶Î5ÐÇ
22	86	732:1:799|734:1:18	1:418722|6:1194|7:2994	6	´¦Å®¹¬	8¶Î6ÐÇ
22	87	732:1:819|734:1:19	1:429723|6:1225|7:3073	6	´¦Å®¹¬	8¶Î7ÐÇ
22	88	732:1:874|734:1:19	1:440838|6:1257|7:3152	6	´¦Å®¹¬	8¶Î8ÐÇ
22	89	732:1:898|734:1:20	1:452067|6:1289|7:3232	6	´¦Å®¹¬	8¶Î9ÐÇ
22	90	732:1:925|734:1:21	1:463410|6:1321|7:3313	6	´¦Å®¹¬	8¶Î10ÐÇ
22	91	732:1:953|734:1:22	1:474867|6:1354|7:3395	7	´¦Å®¹¬	9¶Î1ÐÇ
22	92	732:1:983|734:1:23	1:486438|6:1387|7:3478	7	´¦Å®¹¬	9¶Î2ÐÇ
22	93	732:1:1049|734:1:23	1:498123|6:1420|7:3562	7	´¦Å®¹¬	9¶Î3ÐÇ
22	94	732:1:1084|734:1:24	1:509922|6:1454|7:3646	7	´¦Å®¹¬	9¶Î4ÐÇ
22	95	732:1:1121|734:1:25	1:521835|6:1488|7:3731	7	´¦Å®¹¬	9¶Î5ÐÇ
22	96	732:1:1160|734:1:26	1:533862|6:1522|7:3817	7	´¦Å®¹¬	9¶Î6ÐÇ
22	97	732:1:1202|734:1:27	1:546003|6:1557|7:3904	7	´¦Å®¹¬	9¶Î7ÐÇ
22	98	732:1:1247|734:1:28	1:558258|6:1592|7:3992	7	´¦Å®¹¬	9¶Î8ÐÇ
22	99	732:1:1295|734:1:29	1:570627|6:1627|7:4080	7	´¦Å®¹¬	9¶Î9ÐÇ
22	100	732:1:1345|734:1:30	1:583110|6:1663|7:4169	8	´¦Å®¹¬	9¶Î10ÐÇ
