INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10005	20015	32760	0	1439	1	0	0	0	0	0	0	0	0
10005	20016	18000	0	1439	1	0	0	0	0	0	0	0	0
10005	20017	14400	0	1439	1	0	0	0	0	0	0	0	0
10005	20018	11520	0	1439	1	0	0	0	0	0	0	0	0
10005	20019	9210	0	1439	1	0	0	0	0	0	0	0	0
10005	20020	7360	0	1439	1	0	0	0	0	0	0	0	0
10005	20021	2695	0	1439	1	0	0	0	0	0	0	0	0
10005	20022	1885	0	1439	1	0	0	0	0	0	0	0	0
10005	20023	1300	0	1439	1	0	0	0	0	0	0	0	0
10005	20024	887	0	1439	1	0	0	0	0	0	0	0	0
10005	20025	607	0	1439	1	0	0	0	0	0	0	0	0
10005	20026	102	0	1439	1	0	0	0	0	0	0	0	0
10005	20027	72	0	1439	1	0	0	0	0	0	0	0	0
10005	20028	48	0	1439	1	0	0	0	0	0	0	0	0
10005	20029	31	0	1439	1	0	0	0	0	0	0	0	0
10005	20030	21	0	1439	1	0	0	0	0	0	0	0	0
10005	20031	5	0	1439	1	0	0	0	0	0	0	0	0
10005	20032	5	0	1439	1	0	0	0	0	0	0	0	0
10005	20033	0	0	1439	1	0	0	0	0	0	0	0	0
10005	20034	0	0	1439	1	0	0	0	0	0	0	0	0
10005	20035	0	0	1439	1	0	0	0	0	0	0	0	0
10005	21001	72000	0	1439	1	0	0	0	0	0	0	0	0
10005	21002	72000	0	1439	1	0	0	0	0	0	0	0	0
10005	21003	72000	0	1439	1	0	0	0	0	0	0	0	0
10005	21004	192000	0	1439	1	0	0	0	0	0	0	0	0
10005	21005	168000	0	1439	1	0	0	0	0	0	0	0	0
10005	21006	144000	0	1439	1	0	0	0	0	0	0	0	0
10005	21007	48000	0	1439	1	0	0	0	0	0	0	0	0
10005	21008	24000	0	1439	1	0	0	0	0	0	0	0	0
10005	21009	15000	0	1439	1	0	0	0	0	0	0	0	0
10005	21010	9990	0	1439	1	0	0	0	0	0	0	0	0
10005	21011	4800	0	1439	1	0	0	0	0	0	0	0	0
10005	21012	3840	0	1439	1	0	0	0	0	0	0	0	0
10005	21013	3070	0	1439	1	0	0	0	0	0	0	0	0
10005	21014	2440	0	1439	1	0	0	0	0	0	0	0	0
10005	21015	1950	0	1439	1	0	0	0	0	0	0	0	0
10005	21016	390	0	1439	1	0	0	0	0	0	0	0	0
10005	21017	310	0	1439	1	0	0	0	0	0	0	0	0
10005	21018	250	0	1439	1	0	0	0	0	0	0	0	0
10005	21019	200	0	1439	1	0	0	0	0	0	0	0	0
10005	21020	150	0	1439	1	0	0	0	0	0	0	0	0
10005	21021	5	0	1439	1	0	0	0	0	0	0	0	0
10005	21022	5	0	1439	1	0	0	0	0	0	0	0	0
10005	21023	0	0	1439	1	0	0	0	0	0	0	0	0
10005	21024	0	0	1439	1	0	0	0	0	0	0	0	0
10005	21025	0	0	1439	1	0	0	0	0	0	0	0	0
10005	23001	0	0	1439	1	0	0	0	0	0	0	0	0
10005	23002	0	0	1439	1	0	0	0	0	0	0	0	0
10005	23003	0	0	1439	1	0	0	0	0	0	0	0	0
10005	23004	0	0	1439	1	0	0	0	0	0	0	0	0
10005	23005	0	0	1439	1	0	0	0	0	0	0	0	0
10005	23006	0	0	1439	1	0	0	0	0	0	0	0	0
10006	1005	34000	0	1439	1	0	0	0	0	0	0	0	0
10006	1012	300000	0	1439	1	0	0	0	0	0	0	0	0
10006	1006	2000	0	1439	1	0	0	0	0	0	0	0	0
10006	1001	120000	0	1439	1	0	0	0	0	0	0	0	0
10006	1002	10000	0	1439	1	0	0	0	0	0	0	0	0
10006	1010	66660	0	1439	1	0	0	0	0	0	0	0	0
10006	1027	60000	0	1439	1	0	0	0	0	0	0	0	0
10006	51	500000	0	1439	2	0	0	0	0	0	0	0	0
10006	52	300000	0	1439	2	0	0	0	0	0	0	0	0
10006	53	200000	0	1439	2	0	0	0	0	0	0	0	0
10006	54	100000	0	1439	2	0	0	0	0	0	0	0	0
10006	101	500000	0	1439	2	0	0	0	0	0	0	0	0
10006	102	200000	0	1439	2	0	0	0	0	0	0	0	0
10006	103	100000	0	1439	2	0	0	0	0	0	0	0	0
10006	22002	3000	0	1439	1	0	0	0	0	0	0	0	0
10006	20006	800000	0	1439	1	0	0	0	0	0	0	0	0
10006	20007	700000	0	1439	1	0	0	0	0	0	0	0	0
10006	20008	600000	0	1439	1	0	0	0	0	0	0	0	0
10006	20009	200000	0	1439	1	0	0	0	0	0	0	0	0
10006	20010	100000	0	1439	1	0	0	0	0	0	0	0	0
10006	20011	90000	0	1439	1	0	0	0	0	0	0	0	0
10006	20012	80000	0	1439	1	0	0	0	0	0	0	0	0
10006	20013	70000	0	1439	1	0	0	0	0	0	0	0	0
10006	20014	60000	0	1439	1	0	0	0	0	0	0	0	0
10006	20015	50000	0	1439	1	0	0	0	0	0	0	0	0
10006	20016	25000	0	1439	1	0	0	0	0	0	0	0	0
10006	20017	20000	0	1439	1	0	0	0	0	0	0	0	0
10006	20018	16000	0	1439	1	0	0	0	0	0	0	0	0
10006	20019	12800	0	1439	1	0	0	0	0	0	0	0	0
10006	20020	10240	0	1439	1	0	0	0	0	0	0	0	0
10006	20021	3707	0	1439	1	0	0	0	0	0	0	0	0
10006	20022	3145	0	1439	1	0	0	0	0	0	0	0	0
10006	20023	2687	0	1439	1	0	0	0	0	0	0	0	0
10006	20024	2325	0	1439	1	0	0	0	0	0	0	0	0
10006	20025	2017	0	1439	1	0	0	0	0	0	0	0	0
10006	20026	187	0	1439	1	0	0	0	0	0	0	0	0
10006	20027	130	0	1439	1	0	0	0	0	0	0	0	0
10006	20028	89	0	1439	1	0	0	0	0	0	0	0	0
10006	20029	62	0	1439	1	0	0	0	0	0	0	0	0
10006	20030	41	0	1439	1	0	0	0	0	0	0	0	0
10006	20031	5	0	1439	1	0	0	0	0	0	0	0	0
10006	20032	5	0	1439	1	0	0	0	0	0	0	0	0
10006	20033	5	0	1439	1	0	0	0	0	0	0	0	0
10006	20034	0	0	1439	1	0	0	0	0	0	0	0	0
10006	20035	0	0	1439	1	0	0	0	0	0	0	0	0
10006	21001	86400	0	1439	1	0	0	0	0	0	0	0	0
10006	21002	86400	0	1439	1	0	0	0	0	0	0	0	0
10006	21003	86400	0	1439	1	0	0	0	0	0	0	0	0
10006	21004	230400	0	1439	1	0	0	0	0	0	0	0	0
10006	21005	201600	0	1439	1	0	0	0	0	0	0	0	0
10006	21006	172800	0	1439	1	0	0	0	0	0	0	0	0
10006	21007	57600	0	1439	1	0	0	0	0	0	0	0	0
10006	21008	28800	0	1439	1	0	0	0	0	0	0	0	0
10006	21009	18000	0	1439	1	0	0	0	0	0	0	0	0
10006	21010	11980	0	1439	1	0	0	0	0	0	0	0	0
10006	21011	5760	0	1439	1	0	0	0	0	0	0	0	0
10006	21012	4600	0	1439	1	0	0	0	0	0	0	0	0
10006	21013	3680	0	1439	1	0	0	0	0	0	0	0	0
10006	21014	2920	0	1439	1	0	0	0	0	0	0	0	0
10006	21015	2340	0	1439	1	0	0	0	0	0	0	0	0
10006	21016	460	0	1439	1	0	0	0	0	0	0	0	0
10006	21017	370	0	1439	1	0	0	0	0	0	0	0	0
10006	21018	300	0	1439	1	0	0	0	0	0	0	0	0
10006	21019	240	0	1439	1	0	0	0	0	0	0	0	0
10006	21020	180	0	1439	1	0	0	0	0	0	0	0	0
10006	21021	5	0	1439	1	0	0	0	0	0	0	0	0
10006	21022	5	0	1439	1	0	0	0	0	0	0	0	0
10006	21023	5	0	1439	1	0	0	0	0	0	0	0	0
10006	21024	0	0	1439	1	0	0	0	0	0	0	0	0
10006	21025	0	0	1439	1	0	0	0	0	0	0	0	0
10006	23001	0	0	1439	1	0	0	0	0	0	0	0	0
10006	23002	0	0	1439	1	0	0	0	0	0	0	0	0
10006	23003	0	0	1439	1	0	0	0	0	0	0	0	0
10006	23004	0	0	1439	1	0	0	0	0	0	0	0	0
10006	23005	0	0	1439	1	0	0	0	0	0	0	0	0
10006	23006	0	0	1439	1	0	0	0	0	0	0	0	0
10007	1005	39000	0	1439	1	0	0	0	0	0	0	0	0
10007	1012	300000	0	1439	1	0	0	0	0	0	0	0	0
10007	1006	8000	0	1439	1	0	0	0	0	0	0	0	0
10007	1007	800	0	1439	1	0	0	0	0	0	0	0	0
10007	1001	140000	0	1439	1	0	0	0	0	0	0	0	0
10007	1002	20000	0	1439	1	0	0	0	0	0	0	0	0
10007	1010	83330	0	1439	1	0	0	0	0	0	0	0	0
10007	1027	65000	0	1439	1	0	0	0	0	0	0	0	0
10007	51	500000	0	1439	2	0	0	0	0	0	0	0	0
10007	52	300000	0	1439	2	0	0	0	0	0	0	0	0
10007	53	200000	0	1439	2	0	0	0	0	0	0	0	0
10007	54	100000	0	1439	2	0	0	0	0	0	0	0	0
10007	101	500000	0	1439	2	0	0	0	0	0	0	0	0
10007	102	200000	0	1439	2	0	0	0	0	0	0	0	0
10007	103	100000	0	1439	2	0	0	0	0	0	0	0	0
10007	22002	5000	0	1439	1	0	0	0	0	0	0	0	0
10007	20006	800000	0	1439	1	0	0	0	0	0	0	0	0
10007	20007	700000	0	1439	1	0	0	0	0	0	0	0	0
10007	20008	600000	0	1439	1	0	0	0	0	0	0	0	0
10007	20009	200000	0	1439	1	0	0	0	0	0	0	0	0
10007	20010	100000	0	1439	1	0	0	0	0	0	0	0	0
10007	20011	90000	0	1439	1	0	0	0	0	0	0	0	0
10007	20012	80000	0	1439	1	0	0	0	0	0	0	0	0
10007	20013	70000	0	1439	1	0	0	0	0	0	0	0	0
10007	20014	60000	0	1439	1	0	0	0	0	0	0	0	0
10007	20015	50000	0	1439	1	0	0	0	0	0	0	0	0
10007	20016	35000	0	1439	1	0	0	0	0	0	0	0	0
10007	20017	28000	0	1439	1	0	0	0	0	0	0	0	0
10007	20018	22400	0	1439	1	0	0	0	0	0	0	0	0
10007	20019	17920	0	1439	1	0	0	0	0	0	0	0	0
10007	20020	14330	0	1439	1	0	0	0	0	0	0	0	0
10007	20021	5320	0	1439	1	0	0	0	0	0	0	0	0
10007	20022	4522	0	1439	1	0	0	0	0	0	0	0	0
10007	20023	3882	0	1439	1	0	0	0	0	0	0	0	0
10007	20024	3355	0	1439	1	0	0	0	0	0	0	0	0
10007	20025	2905	0	1439	1	0	0	0	0	0	0	0	0
10007	20026	272	0	1439	1	0	0	0	0	0	0	0	0
10007	20027	191	0	1439	1	0	0	0	0	0	0	0	0
10007	20028	133	0	1439	1	0	0	0	0	0	0	0	0
10007	20029	92	0	1439	1	0	0	0	0	0	0	0	0
10007	20030	62	0	1439	1	0	0	0	0	0	0	0	0
10007	20031	5	0	1439	1	0	0	0	0	0	0	0	0
10007	20032	5	0	1439	1	0	0	0	0	0	0	0	0
10007	20033	5	0	1439	1	0	0	0	0	0	0	0	0
10007	20034	5	0	1439	1	0	0	0	0	0	0	0	0
10007	20035	0	0	1439	1	0	0	0	0	0	0	0	0
10007	21001	103680	0	1439	1	0	0	0	0	0	0	0	0
10007	21002	103680	0	1439	1	0	0	0	0	0	0	0	0
10007	21003	103680	0	1439	1	0	0	0	0	0	0	0	0
10007	21004	276480	0	1439	1	0	0	0	0	0	0	0	0
10007	21005	241920	0	1439	1	0	0	0	0	0	0	0	0
10007	21006	207360	0	1439	1	0	0	0	0	0	0	0	0
10007	21007	69120	0	1439	1	0	0	0	0	0	0	0	0
10007	21008	34560	0	1439	1	0	0	0	0	0	0	0	0
10007	21009	21600	0	1439	1	0	0	0	0	0	0	0	0
10007	21010	14370	0	1439	1	0	0	0	0	0	0	0	0
10007	21011	6910	0	1439	1	0	0	0	0	0	0	0	0
10007	21012	5520	0	1439	1	0	0	0	0	0	0	0	0
10007	21013	4410	0	1439	1	0	0	0	0	0	0	0	0
10007	21014	3500	0	1439	1	0	0	0	0	0	0	0	0
10007	21015	2800	0	1439	1	0	0	0	0	0	0	0	0
10007	21016	550	0	1439	1	0	0	0	0	0	0	0	0
10007	21017	440	0	1439	1	0	0	0	0	0	0	0	0
10007	21018	360	0	1439	1	0	0	0	0	0	0	0	0
10007	21019	280	0	1439	1	0	0	0	0	0	0	0	0
10007	21020	210	0	1439	1	0	0	0	0	0	0	0	0
10007	21021	5	0	1439	1	0	0	0	0	0	0	0	0
10007	21022	5	0	1439	1	0	0	0	0	0	0	0	0
10007	21023	5	0	1439	1	0	0	0	0	0	0	0	0
10007	21024	5	0	1439	1	0	0	0	0	0	0	0	0
10007	21025	0	0	1439	1	0	0	0	0	0	0	0	0
10007	23001	0	0	1439	1	0	0	0	0	0	0	0	0
10007	23002	0	0	1439	1	0	0	0	0	0	0	0	0
10007	23003	0	0	1439	1	0	0	0	0	0	0	0	0
10007	23004	0	0	1439	1	0	0	0	0	0	0	0	0
10007	23005	0	0	1439	1	0	0	0	0	0	0	0	0
10007	23006	0	0	1439	1	0	0	0	0	0	0	0	0
10008	1005	42000	0	1439	1	0	0	0	0	0	0	0	0
10008	1012	300000	0	1439	1	0	0	0	0	0	0	0	0
10008	1006	10000	0	1439	1	0	0	0	0	0	0	0	0
10008	1007	1000	0	1439	1	0	0	0	0	0	0	0	0
10008	1001	160000	0	1439	1	0	0	0	0	0	0	0	0
10008	1002	30000	0	1439	1	0	0	0	0	0	0	0	0
10008	1010	116660	0	1439	1	0	0	0	0	0	0	0	0
10008	1027	70000	0	1439	1	0	0	0	0	0	0	0	0
10008	51	500000	0	1439	2	0	0	0	0	0	0	0	0
10008	52	300000	0	1439	2	0	0	0	0	0	0	0	0
10008	53	200000	0	1439	2	0	0	0	0	0	0	0	0
10008	54	100000	0	1439	2	0	0	0	0	0	0	0	0
10008	101	500000	0	1439	2	0	0	0	0	0	0	0	0
10008	102	200000	0	1439	2	0	0	0	0	0	0	0	0
10008	103	100000	0	1439	2	0	0	0	0	0	0	0	0
10008	22002	7500	0	1439	1	0	0	0	0	0	0	0	0
10008	20006	800000	0	1439	1	0	0	0	0	0	0	0	0
10008	20007	700000	0	1439	1	0	0	0	0	0	0	0	0
10008	20008	600000	0	1439	1	0	0	0	0	0	0	0	0
10008	20009	200000	0	1439	1	0	0	0	0	0	0	0	0
10008	20010	100000	0	1439	1	0	0	0	0	0	0	0	0
10008	20011	90000	0	1439	1	0	0	0	0	0	0	0	0
10008	20012	80000	0	1439	1	0	0	0	0	0	0	0	0
10008	20013	70000	0	1439	1	0	0	0	0	0	0	0	0
10008	20014	60000	0	1439	1	0	0	0	0	0	0	0	0
10008	20015	50000	0	1439	1	0	0	0	0	0	0	0	0
10008	20016	45000	0	1439	1	0	0	0	0	0	0	0	0
10008	20017	36000	0	1439	1	0	0	0	0	0	0	0	0
10008	20018	28800	0	1439	1	0	0	0	0	0	0	0	0
10008	20019	23040	0	1439	1	0	0	0	0	0	0	0	0
10008	20020	18430	0	1439	1	0	0	0	0	0	0	0	0
10008	20021	6650	0	1439	1	0	0	0	0	0	0	0	0
10008	20022	5655	0	1439	1	0	0	0	0	0	0	0	0
10008	20023	4857	0	1439	1	0	0	0	0	0	0	0	0
10008	20024	4200	0	1439	1	0	0	0	0	0	0	0	0
10008	20025	3647	0	1439	1	0	0	0	0	0	0	0	0
10008	20026	340	0	1439	1	0	0	0	0	0	0	0	0
10008	20027	238	0	1439	1	0	0	0	0	0	0	0	0
10008	20028	167	0	1439	1	0	0	0	0	0	0	0	0
10008	20029	116	0	1439	1	0	0	0	0	0	0	0	0
10008	20030	79	0	1439	1	0	0	0	0	0	0	0	0
10008	20031	5	0	1439	1	0	0	0	0	0	0	0	0
10008	20032	5	0	1439	1	0	0	0	0	0	0	0	0
10008	20033	5	0	1439	1	0	0	0	0	0	0	0	0
10008	20034	5	0	1439	1	0	0	0	0	0	0	0	0
10008	20035	5	0	1439	1	0	0	0	0	0	0	0	0
10008	21001	124410	0	1439	1	0	0	0	0	0	0	0	0
10008	21002	124410	0	1439	1	0	0	0	0	0	0	0	0
10008	21003	124410	0	1439	1	0	0	0	0	0	0	0	0
10008	21004	331770	0	1439	1	0	0	0	0	0	0	0	0
10008	21005	290300	0	1439	1	0	0	0	0	0	0	0	0
10008	21006	248830	0	1439	1	0	0	0	0	0	0	0	0
10008	21007	82940	0	1439	1	0	0	0	0	0	0	0	0
10008	21008	41470	0	1439	1	0	0	0	0	0	0	0	0
10008	21009	25920	0	1439	1	0	0	0	0	0	0	0	0
10008	21010	17240	0	1439	1	0	0	0	0	0	0	0	0
10008	21011	8290	0	1439	1	0	0	0	0	0	0	0	0
10008	21012	6620	0	1439	1	0	0	0	0	0	0	0	0
10008	21013	5290	0	1439	1	0	0	0	0	0	0	0	0
10008	21014	4200	0	1439	1	0	0	0	0	0	0	0	0
10008	21015	3360	0	1439	1	0	0	0	0	0	0	0	0
10008	21016	660	0	1439	1	0	0	0	0	0	0	0	0
10008	21017	520	0	1439	1	0	0	0	0	0	0	0	0
10008	21018	430	0	1439	1	0	0	0	0	0	0	0	0
10008	21019	330	0	1439	1	0	0	0	0	0	0	0	0
10008	21020	250	0	1439	1	0	0	0	0	0	0	0	0
10008	21021	5	0	1439	1	0	0	0	0	0	0	0	0
10008	21022	5	0	1439	1	0	0	0	0	0	0	0	0
10008	21023	5	0	1439	1	0	0	0	0	0	0	0	0
10008	21024	5	0	1439	1	0	0	0	0	0	0	0	0
10008	21025	5	0	1439	1	0	0	0	0	0	0	0	0
10008	23001	0	0	1439	1	0	0	0	0	0	0	0	0
10008	23002	0	0	1439	1	0	0	0	0	0	0	0	0
10008	23003	0	0	1439	1	0	0	0	0	0	0	0	0
10008	23004	0	0	1439	1	0	0	0	0	0	0	0	0
10008	23005	0	0	1439	1	0	0	0	0	0	0	0	0
10008	23006	0	0	1439	1	0	0	0	0	0	0	0	0
10009	1005	200000	0	1439	1	0	0	0	0	0	0	0	0
10009	1012	300000	0	1439	1	0	0	0	0	0	0	0	0
10009	1006	40000	0	1439	1	0	0	0	0	0	0	0	0
10009	1007	8000	0	1439	1	0	0	0	0	0	0	0	0
10009	1008	800	0	1439	1	0	0	0	0	0	0	0	0
10009	1002	50000	0	1439	1	0	0	0	0	0	0	0	0
10009	1003	10000	0	1439	1	0	0	0	0	0	0	0	0
10009	1010	1000000	0	1439	1	0	0	0	0	0	0	0	0
10009	1010	216660	0	1439	1	0	0	0	0	0	0	0	0
10009	1027	100000	0	1439	1	0	0	0	0	0	0	0	0
10009	3	1000000	0	1439	30	0	0	0	0	0	0	0	0
10009	4	1000000	0	1439	2	0	0	0	0	0	0	0	0
10009	5	200000	0	1439	2	0	0	0	0	0	0	0	0
10009	6	100000	0	1439	2	0	0	0	0	0	0	0	0
10009	102	500000	0	1439	2	0	0	0	0	0	0	0	0
10009	103	200000	0	1439	2	0	0	0	0	0	0	0	0
10009	22001	10000	0	1439	1	0	0	0	0	0	0	0	0
10009	20016	800000	0	1439	2	0	0	0	0	0	0	0	0
10009	20017	600000	0	1439	1	0	0	0	0	0	0	0	0
10009	20018	400000	0	1439	1	0	0	0	0	0	0	0	0
10009	20019	300000	0	1439	1	0	0	0	0	0	0	0	0
10009	20020	100000	0	1439	1	0	0	0	0	0	0	0	0
10009	20021	20000	0	1439	1	0	0	0	0	0	0	0	0
10009	20022	16000	0	1439	1	0	0	0	0	0	0	0	0
10009	20023	12800	0	1439	1	0	0	0	0	0	0	0	0
10009	20024	10240	0	1439	1	0	0	0	0	0	0	0	0
10009	20025	8190	0	1439	1	0	0	0	0	0	0	0	0
10009	20026	1028	0	1439	1	0	0	0	0	0	0	0	0
10009	20027	822	0	1439	1	0	0	0	0	0	0	0	0
10009	20028	657	0	1439	1	0	0	0	0	0	0	0	0
10009	20029	524	0	1439	1	0	0	0	0	0	0	0	0
10009	20030	418	0	1439	1	0	0	0	0	0	0	0	0
10009	20031	187	0	1439	1	0	0	0	0	0	0	0	0
10009	20032	150	0	1439	1	0	0	0	0	0	0	0	0
10009	20033	75	0	1439	1	0	0	0	0	0	0	0	0
10009	20034	45	0	1439	1	0	0	0	0	0	0	0	0
10009	20035	15	0	1439	1	0	0	0	0	0	0	0	0
10009	20036	0	0	1439	1	0	0	0	0	0	0	0	0
10009	20037	0	0	1439	1	0	0	0	0	0	0	0	0
10009	20038	0	0	1439	1	0	0	0	0	0	0	0	0
10009	21011	40000	0	1439	1	0	0	0	0	0	0	0	0
10009	21012	30000	0	1439	1	0	0	0	0	0	0	0	0
10009	21013	20000	0	1439	1	0	0	0	0	0	0	0	0
10009	21014	15000	0	1439	1	0	0	0	0	0	0	0	0
10009	21015	5000	0	1439	1	0	0	0	0	0	0	0	0
10009	21016	4000	0	1439	1	0	0	0	0	0	0	0	0
10009	21017	3200	0	1439	1	0	0	0	0	0	0	0	0
10009	21018	2560	0	1439	1	0	0	0	0	0	0	0	0
10009	21019	2040	0	1439	1	0	0	0	0	0	0	0	0
10009	21020	465	0	1439	1	0	0	0	0	0	0	0	0
10009	21021	128	0	1439	1	0	0	0	0	0	0	0	0
10009	21022	45	0	1439	1	0	0	0	0	0	0	0	0
10009	21023	30	0	1439	1	0	0	0	0	0	0	0	0
10009	21024	15	0	1439	1	0	0	0	0	0	0	0	0
10009	21025	11	0	1439	1	0	0	0	0	0	0	0	0
10009	21026	0	0	1439	1	0	0	0	0	0	0	0	0
10009	21027	0	0	1439	1	0	0	0	0	0	0	0	0
10009	21028	0	0	1439	1	0	0	0	0	0	0	0	0
10009	21029	0	0	1439	1	0	0	0	0	0	0	0	0
10009	21030	0	0	1439	1	0	0	0	0	0	0	0	0
10009	23001	10400	0	1439	1	0	0	0	0	0	0	0	0
10009	23002	10400	0	1439	1	0	0	0	0	0	0	0	0
10009	23003	10400	0	1439	1	0	0	0	0	0	0	0	0
10009	23004	10400	0	1439	1	0	0	0	0	0	0	0	0
10009	23005	10400	0	1439	1	0	0	0	0	0	0	0	0
10009	23006	10400	0	1439	1	0	0	0	0	0	0	0	0
10010	1005	220000	0	1439	1	0	0	0	0	0	0	0	0
10010	1006	44000	0	1439	1	0	0	0	0	0	0	0	0
10010	1007	8800	0	1439	1	0	0	0	0	0	0	0	0
10010	1008	880	0	1439	1	0	0	0	0	0	0	0	0
10010	1002	60000	0	1439	1	0	0	0	0	0	0	0	0
10010	1003	15000	0	1439	1	0	0	0	0	0	0	0	0
10010	1010	1000000	0	1439	1	0	0	0	0	0	0	0	0
10010	1010	380000	0	1439	1	0	0	0	0	0	0	0	0
10010	1027	105000	0	1439	1	0	0	0	0	0	0	0	0
10010	3	1000000	0	1439	30	0	0	0	0	0	0	0	0
10010	4	1000000	0	1439	2	0	0	0	0	0	0	0	0
10010	5	200000	0	1439	2	0	0	0	0	0	0	0	0
10010	6	100000	0	1439	2	0	0	0	0	0	0	0	0
10010	102	500000	0	1439	2	0	0	0	0	0	0	0	0
10010	103	200000	0	1439	2	0	0	0	0	0	0	0	0
10010	22001	10000	0	1439	1	0	0	0	0	0	0	0	0
10010	20016	1200000	0	1439	1	0	0	0	0	0	0	0	0
10010	20017	900000	0	1439	1	0	0	0	0	0	0	0	0
10010	20018	600000	0	1439	1	0	0	0	0	0	0	0	0
10010	20019	450000	0	1439	1	0	0	0	0	0	0	0	0
10010	20020	150000	0	1439	1	0	0	0	0	0	0	0	0
10010	20021	33330	0	1439	1	0	0	0	0	0	0	0	0
10010	20022	26660	0	1439	1	0	0	0	0	0	0	0	0
10010	20023	21330	0	1439	1	0	0	0	0	0	0	0	0
10010	20024	17060	0	1439	1	0	0	0	0	0	0	0	0
10010	20025	13650	0	1439	1	0	0	0	0	0	0	0	0
10010	20026	3000	0	1439	1	0	0	0	0	0	0	0	0
10010	20027	2400	0	1439	1	0	0	0	0	0	0	0	0
10010	20028	1920	0	1439	1	0	0	0	0	0	0	0	0
10010	20029	1530	0	1439	1	0	0	0	0	0	0	0	0
10010	20030	1222	0	1439	1	0	0	0	0	0	0	0	0
10010	20031	750	0	1439	1	0	0	0	0	0	0	0	0
10010	20032	600	0	1439	1	0	0	0	0	0	0	0	0
10010	20033	318	0	1439	1	0	0	0	0	0	0	0	0
10010	20034	191	0	1439	1	0	0	0	0	0	0	0	0
10010	20035	112	0	1439	1	0	0	0	0	0	0	0	0
10010	20036	22	0	1439	1	0	0	0	0	0	0	0	0
10010	20037	0	0	1439	1	0	0	0	0	0	0	0	0
10010	20038	0	0	1439	1	0	0	0	0	0	0	0	0
10010	21011	42000	0	1439	1	0	0	0	0	0	0	0	0
10010	21012	31500	0	1439	1	0	0	0	0	0	0	0	0
10010	21013	21000	0	1439	1	0	0	0	0	0	0	0	0
10010	21014	15750	0	1439	1	0	0	0	0	0	0	0	0
10010	21015	5250	0	1439	1	0	0	0	0	0	0	0	0
10010	21016	4200	0	1439	1	0	0	0	0	0	0	0	0
10010	21017	3360	0	1439	1	0	0	0	0	0	0	0	0
10010	21018	2680	0	1439	1	0	0	0	0	0	0	0	0
10010	21019	2150	0	1439	1	0	0	0	0	0	0	0	0
10010	21020	855	0	1439	1	0	0	0	0	0	0	0	0
10010	21021	337	0	1439	1	0	0	0	0	0	0	0	0
10010	21022	202	0	1439	1	0	0	0	0	0	0	0	0
10010	21023	121	0	1439	1	0	0	0	0	0	0	0	0
10010	21024	60	0	1439	1	0	0	0	0	0	0	0	0
10010	21025	30	0	1439	1	0	0	0	0	0	0	0	0
10010	21026	0	0	1439	1	0	0	0	0	0	0	0	0
10010	21027	0	0	1439	1	0	0	0	0	0	0	0	0
10010	21028	0	0	1439	1	0	0	0	0	0	0	0	0
10010	21029	0	0	1439	1	0	0	0	0	0	0	0	0
10010	21030	0	0	1439	1	0	0	0	0	0	0	0	0
10010	23001	11700	0	1439	1	0	0	0	0	0	0	0	0
10010	23002	11700	0	1439	1	0	0	0	0	0	0	0	0
10010	23003	11700	0	1439	1	0	0	0	0	0	0	0	0
10010	23004	11700	0	1439	1	0	0	0	0	0	0	0	0
10010	23005	11700	0	1439	1	0	0	0	0	0	0	0	0
10010	23006	11700	0	1439	1	0	0	0	0	0	0	0	0
10011	1005	240000	0	1439	1	0	0	0	0	0	0	0	0
10011	1006	48000	0	1439	1	0	0	0	0	0	0	0	0
10011	1007	9600	0	1439	1	0	0	0	0	0	0	0	0
10011	1008	960	0	1439	1	0	0	0	0	0	0	0	0
10011	1002	70000	0	1439	1	0	0	0	0	0	0	0	0
10011	1003	20000	0	1439	1	0	0	0	0	0	0	0	0
10011	1010	1000000	0	1439	1	0	0	0	0	0	0	0	0
10011	1010	555000	0	1439	1	0	0	0	0	0	0	0	0
10011	1027	110000	0	1439	1	0	0	0	0	0	0	0	0
10011	3	1000000	0	1439	30	0	0	0	0	0	0	0	0
10011	4	1000000	0	1439	2	0	0	0	0	0	0	0	0
10011	5	200000	0	1439	2	0	0	0	0	0	0	0	0
10011	6	100000	0	1439	2	0	0	0	0	0	0	0	0
10011	102	500000	0	1439	2	0	0	0	0	0	0	0	0
10011	103	200000	0	1439	2	0	0	0	0	0	0	0	0
10011	22001	15000	0	1439	1	0	0	0	0	0	0	0	0
10011	20016	1333330	0	1439	1	0	0	0	0	0	0	0	0
10011	20017	1000000	0	1439	1	0	0	0	0	0	0	0	0
10011	20018	666660	0	1439	1	0	0	0	0	0	0	0	0
10011	20019	500000	0	1439	1	0	0	0	0	0	0	0	0
10011	20020	166660	0	1439	1	0	0	0	0	0	0	0	0
10011	20021	40000	0	1439	1	0	0	0	0	0	0	0	0
10011	20022	32000	0	1439	1	0	0	0	0	0	0	0	0
10011	20023	25600	0	1439	1	0	0	0	0	0	0	0	0
10011	20024	20480	0	1439	1	0	0	0	0	0	0	0	0
10011	20025	16380	0	1439	1	0	0	0	0	0	0	0	0
10011	20026	5538	0	1439	1	0	0	0	0	0	0	0	0
10011	20027	4430	0	1439	1	0	0	0	0	0	0	0	0
