INT	STRING	INT	INT	INT	STRING
54104	建立义兵	54100	1	11	1:12:50030:45:102:100:100:120
54105	建立义兵	54100	1	11	1:13:50030:47:102:100:100:120
54106	吴广转向	54100	2	19	11:03
54107	义兵转向	54100	2	19	12:03
54108	义兵转向	54100	2	19	13:03
54109	吴广说话	54100	10	16	11:2:多谢高玩相助！
54110	吴广说话	54100	25	16	11:2:推倒暴魏，有你有我！不如加入我们吧！
54111	玩家说话	54100	40	16	0:1:厄，我考虑看看……
54112	张良说话	54100	50	16	10:2:不，我对你们这些民夫完全没有兴趣。
54113	张良说话	54100	65	16	10:2:不过多亏你们我才能逃出魏军的包围……
54114	张良说话	54100	75	16	10:2:！
54115	刷出小环	54100	75	11	1:14:50006:61:76:100:100:120
54116	玩家移动	54100	1	33	20013:47:90:3000
54117	小环移动	54100	76	12	14:2:61:76:50:97:50:97:-1
54119	小环说话	54100	127	16	14:2:啊！相公！我终于找到你了！和我回家吧！
54121	张良说话	54100	150	16	10:2:可恶……比魏军还要难缠的家伙出现了……
54122	张良移动	54100	160	12	10:2:44:92:40:94:40:94:-1
54123	小环移动	54100	170	12	14:2:50:97:40:94:40:94:-1
54125	张良说话	54100	175	16	10:2:不！我要自由！不要回家！
54126	小环说话	54100	180	16	14:2:张郎！我生是你的人！死是你的鬼！
54128	移除张良	54100	206	15	10:02
54129	移除小环	54100	235	15	14:02
54131	吴广转向	54100	170	19	11:06
54132	义兵转向	54100	175	19	12:06
54133	义兵转向	54100	175	19	13:06
54134	吴广说话	54100	180	16	11:2:……
54135	义兵说话	54100	195	16	13:2:……
54136	义兵说话	54100	210	16	12:2:……
54137	移除吴广	54100	240	15	11:02
54138	移除义兵	54100	240	15	12:02
54139	移除义兵	54100	240	15	13:02
54140	玩家移动	54100	1	32	20013:47:93:0
54141	结束	54100	250	2	-1
54300	义兵武装起来1	54300	0	1	0
54301	刷出义兵	54300	1	11	1:11:50030:11:164:100:100:120:
54302	义兵移动	54300	2	12	11:2:11:164:15:150:15:150:-1
54303	义兵朝向	54300	29	19	11:05
54304	义兵说话	54300	30	16	11:2:武装起来
54305	义兵攻击	54300	32	13	11
54306	义兵站立	54300	40	18	11
54307	移除义兵	54300	50	15	11:02
54308	结束	54300	52	2	-1
54350	义兵武装起来2	54350	0	1	0
54351	刷出义兵	54350	1	11	1:12:50030:12:159:100:100:120:
54352	义兵移动	54350	2	12	12:2:12:159:26:158:26:158:-1
54353	义兵朝向	54350	29	19	12:03
54354	义兵说话	54350	30	16	12:2:武装起来
54355	义兵攻击	54350	32	13	12
54356	义兵站立	54350	40	18	12
54357	移除义兵	54350	50	15	12:02
54358	结束	54350	52	2	-1
54400	义兵武装起来3	54400	0	1	0
54401	刷出义兵	54400	1	11	1:13:50030:52:145:100:100:120:
54402	义兵移动	54400	2	12	13:2:52:145:49:117:49:117:-1
54403	义兵朝向	54400	29	19	13:04
54404	义兵说话	54400	30	16	13:2:武装起来
54405	义兵攻击	54400	32	13	13
54406	义兵站立	54400	40	18	13
54407	移除义兵	54400	50	15	13:02
54408	结束	54400	52	2	-1
54500	BOSS出现	54500	0	1	1
54501	玩家移动	54500	1	33	20010:31:80:2000
54502	刷出李由	54500	1	11	1:1:50055:29:88:100:100:120
54503	李由朝向	54500	2	19	1:02
54504	刷出虞子期	54500	21	11	1:2:50052:34:84:100:100:120
54505	虞子期移动	54500	22	12	2:2:34:84:33:88:33:88:-1
54506	虞子期朝向	54500	34	19	2:05
54507	虞子期说话	54500	35	16	2:2:大人！求你救救我的妹妹吧！
54508	李由朝向	54500	45	19	1:01
54509	李由说话	54500	45	16	1:2:大胆！将军我要去剿匪！
54510	子期受击	54500	80	17	3001:2:2:0:0:0:1:2:2:-999:0:0:0
54511	李由说话	54500	60	16	1:2:哪有空管你们这群屁民的死活！
54512	李由说话	54500	75	16	1:2:去死！
54513	李由攻击	54500	75	13	1
54514	虞子期死亡	54500	85	14	2
54515	李由站立	54500	83	18	1
54516	移除虞子期	54500	100	15	2:02
54517	移除李由	54500	109	15	1:02
54518	结束	54500	110	2	-1
54600	消灭BOSS	54600	0	1	1
54602	玩家移动	54600	1	32	20010:27:79:0
54603	刷出虞子期	54600	6	11	1:3:50052:33:88:100:100:120:
54604	虞子期死亡	54600	7	14	3
54605	刷出陈胜	54600	10	11	1:4:50032:30:87:100:100:120:
54606	陈胜转向	54600	11	19	4:02
54607	陈胜说话	54600	15	16	4:2:喂！你没事吧？
54608	虞子期说话	54600	20	16	3:2:……
54609	虞子期站立	54600	35	18	3
54610	虞子期说话	54600	45	16	3:2:好像没事？但头好痛……
54611	虞子期说话	54600	60	16	3:2:我是谁？Who am I?
54612	陈胜转向	54600	75	19	4:00
54613	陈胜说话	54600	75	16	4:2:……
54614	刷出义兵	54600	70	11	1:5:50031:20:81:100:100:120:
54615	义兵移动	54600	71	12	5:2:20:81:26:87:26:87:-1
54616	义兵说话	54600	104	16	5:2:陈王！我们缴获了很多装备啊！
54617	义兵说话	54600	120	16	5:2:还发现了很多奇怪的宝石！
54618	陈胜转向	54600	135	19	4:06
54619	陈胜说话	54600	140	16	4:2:很好！撤退！
54620	义兵说话	54600	155	16	5:2:是！
54621	移除陈胜	54600	175	15	4:02
54622	移除义兵	54600	175	15	5:02
54623	移除虞子期	54600	175	15	3:02
54624	结束	54600	185	2	-1
54700	陈胜变大	54700	0	1	1
54702	刷出陈胜	54700	1	11	1:21:50032:19:48:100:100:120
54703	陈胜转向	54700	2	19	21:00
54704	玩家移动	54700	1	32	20013:16:34:0
54705	陈胜说话	54700	15	16	21:2:好！趁现在，我们离开这里！
54706	陈胜转向	54700	20	19	21:04
54707	玩家移动	54700	22	32	20013:17:29:0
54708	陈胜说话	54700	42	16	21:2:！
54709	刷出白泽	54700	42	11	1:22:50024:19:18:100:100:120:
54710	白泽移动	54700	43	12	22:2:19:18:19:32:19:32:-1
54711	刷出术士	54700	42	11	1:23:50057:16:18:100:100:120:
54712	刷出术士	54700	42	11	1:24:50057:22:18:100:100:120:
54713	术士移动	54700	43	12	23:2:16:18:16:30:16:30:-1
54714	术士移动	54700	43	12	24:2:22:18:22:30:22:30:-1
54715	白泽说话	54700	55	16	22:2:哦？原来你就是那个陈胜？
54716	白泽说话	54700	70	16	22:2:妙极了啊。
54717	陈胜说话	54700	90	16	21:2:可恶，你们又是谁……
54718	白泽攻击	54700	100	13	22
54719	白泽站立	54700	108	18	22
54720	释放技能	54700	109	17	3007:22:2:0:0:0:1:21:2:-999:0:0:0
54721	陈胜说话	54700	114	16	21:2:啊！
54722	陈胜死亡	54700	115	14	21
54723	刷出BOSS	54700	118	11	1:25:50061:19:48:100:100:120:
54724	移除陈胜	54700	120	15	21:02
54725	玩家说话	54700	120	16	0:1:！
54726	BOSS说话	54700	135	16	25:2:吼吼吼！
54727	白泽说话	54700	150	16	22:2:帮我好好料理他们！
54728	术士说话	54700	165	16	23:2:是！
54729	术士说话	54700	160	16	24:2:是！
54730	白泽移动	54700	175	12	22:2:19:32:19:18:19:18:-1
54731	移除白泽	54700	194	15	22:02
54732	移除术士	54700	200	15	23:02
54733	移除术士	54700	200	15	24:02:00
54734	移除BOSS	54700	200	15	25:02:00
54735	结束	54700	210	2	-1
54800	陈胜之死	54800	0	1	1
54801	刷出陈胜	54800	1	11	1:31:50061:19:42:100:100:120
54802	陈胜死亡	54800	2	14	31
54803	玩家移动	54800	3	32	20013:16:34:0
54804	刷出周文	54800	15	11	1:32:50056:9:52:100:100:120:
54805	周文移动	54800	16	12	32:2:8:52:12:45:12:45:-1
54806	周文朝向	54800	27	19	32:01:00
54807	周文说话	54800	28	16	32:2:陈王！你没事吧陈王！
54808	陈胜说话	54800	48	16	31:2:我都在闪了，你说我有没有事……
54809	周文说话	54800	68	16	32:2:陈王！不可以！那义军的弟兄……
54810	陈胜说话	54800	75	16	31:2:革命尚未成功，同志仍需努力……
54811	移除陈胜	54800	90	15	31:02:00
54812	周文移动	54800	91	12	32:2:12:45:19:42:19:42:-1
54813	周文说话	54800	126	16	32:2:陈王！
54814	移除陈胜	54800	135	15	32:02:00
54815	结束	54800	145	2	-1
54900	进入山洞	54900	0	1	0
54901	刷出虞子期	54900	1	11	1:1:50052:10:22:100:100:120:
54902	虞子期移动	54900	2	12	1:2:10:22:14:35:14:35:-1
54903	虞子期转向	54900	31	19	1:02
54904	虞子期说话	54900	32	16	1:2:义军还没到么？
54905	虞子期说话	54900	47	16	1:2:来不及了！我们先杀进去救妹妹！
54906	移除虞子期	54900	62	15	1:02
54907	结束	54900	63	2	-1
55000	救出建宁	55000	0	1	1
55001	玩家移动	55000	3	32	20019:36:46:0
55002	刷出建宁	55000	1	11	1:2:50006:39:47:100:100:120
55003	建宁转向	55000	2	19	2:06
55004	建宁说话	55000	3	16	2:2:张郎这禽兽，竟然把我骗到山贼洞穴来。
55005	建宁说话	55000	33	16	2:2:我再也不相信爱情了……
55006	玩家说话	55000	53	16	0:1:没错，那家伙最喜欢卖队友了……
55007	建宁说话	55000	83	16	2:2:我决定了！为了感谢你救了我……
55008	建宁说话	55000	113	16	2:2:我以后就跟着你了！
55009	建宁说话	55000	143	16	2:2:记得来镇将台找我跳舞哦？
55010	玩家说话	55000	173	16	0:1:好……好啊……
55011	移除建宁	55000	195	15	2:02
55012	结束	55000	200	2	-1
55050	双胖打架	55050	0	1	1
55051	玩家移动	55050	2	32	20019:20:176:0
55052	刷出左胖	55050	1	11	1:3:50080:17:189:100:100:120:
55053	刷出右胖	55050	1	11	1:4:50081:22:189:100:100:120:
55054	左胖朝向	55050	2	19	3:02
55055	右胖朝向	55050	2	19	4:06
55056	左胖说话	55050	5	16	3:2:可恶，美人是俺的！
55057	左胖攻击	55050	6	13	3
55058	左胖站立	55050	14	18	3
55059	右胖说话	55050	30	16	4:2:不对！美人是我的！
55060	右胖攻击	55050	31	13	4
55061	右胖站立	55050	39	18	4
55062	左胖说话	55050	46	16	3:2:可恶！你想打架是吧？
55063	右胖说话	55050	61	16	4:2:没错！谁打赢了！谁就是老大！
55064	左胖说话	55050	76	16	3:2:好！
55065	玩家说话	55050	91	16	0:1:让我也来参加个吧？
55066	左胖转向	55050	92	19	3:04
55067	右胖转向	55050	92	19	4:04
55068	左胖说话	55050	108	16	3:2:虽然不知道你是谁！
55069	右胖说话	55050	118	16	4:2:等你打赢了再说！
55070	移除左胖	55050	128	15	3:02
55071	移除右胖	55050	130	15	4:02
55072	结束	55050	140	2	-1
55700	项梁之死	55700	0	1	1
55701	玩家移动	55700	2	32	20010:45:30:0
55702	刷出项梁	55700	1	11	1:31:50100:45:35:100:100:120
55703	项梁朝向	55700	2	19	31:02:00
55704	刷出吴兵	55700	1	11	1:32:50101:42:31:100:100:120
55705	刷出吴兵	55700	1	11	1:33:50101:42:39:100:100:120:
55706	吴兵朝向	55700	2	19	32:02:00
55707	吴兵朝向	55700	2	19	33:02:00
55708	项梁说话	55700	9	16	31:2:胜利了！我们胜利了！
55709	吴兵说话	55700	25	16	32:2:万岁！
55710	吴兵说话	55700	25	16	33:2:万岁！
55711	刷出白泽	55700	35	11	1:34:50057:52:31:100:100:120
55712	白泽朝向	55700	36	19	34:07:00
55713	白泽说话	55700	40	16	34:2:哦？你们这样觉得么？
55714	白泽说话	55700	58	16	34:2:见识下我的手段吧!
55715	白泽攻击	55700	63	13	34
55716	白泽站立	55700	71	18	34
55717	刷出复活的章邯	55700	71	11	1:35:50107:50:35:100:100:120:
55718	章邯朝向	55700	72	19	35:06:00
55719	章邯说话	55700	73	16	35:2:我是无敌的！
55720	章邯说话	55700	90	16	35:2:你们杀不掉我！反贼！
55721	项梁说话	55700	91	16	31:2:！
55722	项梁说话	55700	110	16	31:2:是……是妖术！
55723	项梁转向	55700	125	19	31:06:00
55724	项梁说话	55700	128	16	31:2:撤退！全军撤退！
55725	章邯移动	55700	110	12	35:2:50:35:48:35:48:35:-1
55726	章邯说话	55700	139	16	35:2:去死吧！
55727	章邯攻击	55700	149	13	35
55728	章邯站立	55700	157	18	35
55729	释放技能	55700	159	17	3001:35:2:01:31:2:-9999:0:0:0
55730	项梁死亡	55700	165	14	31
55731	移除项梁	55700	175	15	31:02:00
55732	吴兵说话	55700	170	16	32:2:不好啦！
55733	吴兵移动	55700	172	12	32:2:42:31:37:31:37:31:-1
55734	吴兵说话	55700	178	16	33:2:将……将军被……
55735	吴兵移动	55700	179	12	33:2:42:39:37:39:37:39:-1
55736	移除吴兵	55700	200	15	32:02:00
55737	移除吴兵	55700	205	15	33:02:00
55738	结束	55700	215	2	-1
56000	双胖投降	56000	0	1	1
56001	玩家移动	56000	2	32	20019:18:181:0
56002	刷出左胖	56000	1	11	1:13:50080:14:186:100:100:120
56003	刷出右胖	56000	1	11	1:14:50081:14:182:100:100:120:
56004	左胖朝向	56000	2	19	13:02
56005	右胖朝向	56000	2	19	14:02
56006	左胖说话	56000	5	16	13:2:俺们输了……你才是老大……
56007	玩家说话	56000	25	16	0:1:是不是我说什么你们都会做？
56008	左胖说话	56000	45	16	13:2:愿赌服输。俺们山贼也是讲信用的！
56009	玩家说话	56000	60	16	0:1:好！
56010	刷出虞姬	56000	63	11	1:5:50082:22:179:100:100:120
56011	刷出虞子期	56000	65	11	1:11:50052:22:185:100:100:120:
56012	虞姬移动	56000	64	12	5:2:22:179:20:178:20:178:-1
56013	虞子期移动	56000	66	12	11:2:22:185:20:184:20:184:-1
56014	玩家说话	56000	68	16	0:1:那么从现在开始你们就是虞姬的奴隶了！
56015	玩家说话	56000	83	16	0:1:你们要负责保护虞姬的安全，寸步不离！
56016	玩家说话	56000	83	16	0:1:听到了没有？！
56017	左胖说话	56000	98	16	13:2:啊？啥？保护这个小妞？
56018	玩家说话	56000	113	16	0:1:叫大姐！
56019	左胖说话	56000	128	16	13:2:是！是！大姐！
56020	左胖说话	56000	143	16	13:2:好吧……你说了算……
56021	虞子期说话	56000	158	16	11:2:回家吧！妹妹！
56022	虞姬说话	56000	180	16	5:2:嗯。
56023	移除虞姬	56000	195	15	5:02
56024	移除虞子期	56000	195	15	11:02
56025	移除左胖	56000	195	15	13:02
56026	移除右胖	56000	195	15	14:02
56027	结束	56000	200	2	-1
56050	曲正平魔化	56050	0	1	0
56052	刷出曲正平	56050	1	11	1:11:50019:16:62:100:100:100
56053	曲正平移动	56050	2	12	11:2:16:62:14:68:14:68:-1
56054	刷出术士	56050	1	11	1:12:50014:11:69:100:100:120
56055	术士转向	56050	2	19	12:03
56056	刷出术士	56050	1	11	1:13:50014:13:73:100:100:120
56057	术士转向	56050	2	19	13:03
56059	曲正平说话	56050	25	16	11:2:不许你们再进一步！
56060	曲正平说话	56050	40	16	13:2:说笑呢吧你？！
56061	术士攻击	56050	40	13	13
56062	术士站立	56050	48	18	13
56063	技能特效	56050	52	17	3099:14:2:0:0:0:1:14:2:0:0:0:0
56064	移除曲正平	56050	51	15	11:02
56065	刷出魔曲	56050	51	11	1:14:50023:14:68:100:100:120
56066	魔曲转向	56050	52	19	14:02
56067	魔曲说话	56050	60	16	14:2:身体……不受控制了……
56069	移除魔曲	56050	79	15	12:02
56070	移除术士	56050	79	15	13:02
56071	移除术士	56050	79	15	14:02
56072	召唤特效	56050	2	17	3099:12:2:0:0:0:1:12:2:999:0:0:0
56073	召唤特效	56050	2	17	3099:13:2:0:0:0:1:13:2:999:0:0:0
56074	结束	56050	80	2	-1
56100	曲正平送马	56100	0	1	1
56101	刷出曲正平	56100	1	11	1:21:50019:15:63:100:100:120
56102	玩家移动	56100	1	32	20079:19:65:0
56103	玩家移动	56100	20	32	20079:17:65:0
56104	玩家说话	56100	20	16	0:1:师兄！你没事吧？
56105	曲正平说话	56100	30	16	21:2:对不起……
56106	曲正平说话	56100	45	16	21:2:我给大家添麻烦了……
56107	玩家说话	56100	60	16	0:1:我好像下手太重了……
56108	曲正平说话	56100	75	16	21:2:这个身体已经不行了……
56109	曲正平说话	56100	90	16	21:2:我的灵魂将会进到镇将台里……
56110	刷出小马	56100	70	11	1:22:50026:32:67:100:100:150
56111	小马移动	56100	71	12	22:2:32:67:23:60:23:60:-1
56112	小马移动	56100	95	12	22:2:23:60:19:69:19:69:-1
56113	曲正平说话	56100	110	16	21:2:对了，请照顾好我的小白马。
56114	曲正平说话	56100	120	16	21:2:一定……会再会的……
56115	曲正平死亡	56100	125	14	21
56116	玩家说话	56100	130	16	0:1:师兄！！！
56117	移除曲正平	56100	145	15	21:02
56119	移除曲正平	56100	145	15	22:02
56120	结束	56100	150	2	-1
56121	玩家移动	56100	10	33	20079:17:61:3000
56150	进入昆仑镜	56150	0	1	0
56151	刷出高手	56150	10	11	1:56151:60001:10:28:100:100:100:
56152	高手朝向	56150	20	19	56151:1
56153	高手说话	56150	30	16	56151:2:这里是镜世界。
56154	高手继续说	56150	50	16	56151:2:到洞穴深处去寻找昆仑镜的秘密吧！
56155	高手最后一句话	56150	70	16	56151:2:我先闪了！
56156	高手移动	56150	90	12	56151:2:10:28:10:12:10:12:-1
56157	移除高手	56150	100	15	56151:2
56158	结束	56150	100	2	-1
56200	最终宝箱	56200	0	1	0
56201	刷出白绝	56200	1	11	1:56201:60005:15:181:100:100:100
56202	白绝朝向	56200	2	19	56201:2
56205	白绝说话	56200	3	16	56201:2:不！昆仑镜是我的！
56206	白绝继续说	56200	30	16	56201:2:你休想得到它！
56207	移除白绝	56200	50	15	56201:2
56208	刷出BOSS	56200	50	11	1:56208:60003:15:181:100:100:100
56209	BOSS说话	56200	60	16	56208:2:这才是我真正的力量！
56210	移除BOSS	56200	79	15	56208:2
56211	结束	56200	80	2	-1
60000	开始	60000	0	1	0
60001	建立张良	60000	1	11	1:1:50004:15:20:100:100:60
60002	张良转向	60000	2	19	1:00
60030	移动镜头	60000	1	33	20014:14:15:3000
60031	张良说话	60000	10	16	1:2:魏军势众！只能用秘技了！
60032	张良说话	60000	30	16	1:2:出来吧！我的IP5s！
60033	张良攻击	60000	30	13	1
60034	张良站立	60000	36	18	1
60035	朱雀出现！	60000	40	11	1:14:50007:14:33:100:100:60
60036	出现特效	60000	41	17	3099:14:2:0:0:0:1:14:2:999:0:0:0
60037	张良说话	60000	50	16	1:2:趁现在突破魏军的防线！
60038	移除张良	60000	59	15	1:02
60039	移除ip5	60000	59	15	14:02
60040	张良转向	60000	41	19	14:00
60041	结束	60000	60	2	-1
60100	召唤玄武	60100	0	1	1
60101	移动镜头	60100	10	33	20014:9:104:2500
60102	添加魏兵	60100	1	11	1:20:50014:7:102:100:100:60
60103	魏兵转向	60100	2	19	20:01
60105	魏兵说话	60100	50	16	20:2:狂妄的家伙，就让你们见识一下魏帝国的实力！
60106	魏兵说话	60100	75	16	20:2:为我而战吧，召唤兽青龙！
60107	魏兵攻击	60100	75	13	20
60108	魏兵站立	60100	81	18	20
60109	召唤玄武	60100	85	11	1:21:50008:10:109:100:100:60
60110	召唤玄武	60100	86	17	3099:21:2:0:0:0:1:21:2:999:0:0:0
60111	玄武怒吼	60100	90	16	21:2:看招！庐山升龙霸！
60112	移除术士	60100	119	15	20:02
60113	移除术士	60100	119	15	21:02
60120	结束	60100	120	2	-1
60200	获得随从	60200	0	1	1
60201	添加张良	60200	1	11	1:31:50004:12:52:100:100:60
60202	张良转向	60200	2	19	31:01:00
60203	玩家移动	60200	20	32	20014:14:61:0
60204	玩家移动	60200	2	32	20014:15:62:0
60205	玩家说话	60200	20	16	0:1:师兄你的ip5太犀利了！教教我吧！
60206	张良说话	60200	40	16	31:2:呃，可以，你听好口诀……
60207	黑屏	60200	45	23	0x000000:1
60208	落幕	60200	70	25	-1
60209	玩家说话	60200	80	16	0:1:看我的!
60210	召唤随从	60200	90	11	1:32:50018:13:53:100:100:60
60211	召唤随从	60200	91	17	3099:31:2:0:0:0:1:32:2:0:0:0:0
60214	玩家说话	60200	100	16	0:1:这是什么?!
60215	张良说话	60200	120	16	31:2:你等级太低，暂时只能招这个了。
60216	张良说话	60200	140	16	31:2:先练级吧！
60217	玩家说话	60200	160	16	0:1:好！我一定会努力练级的！
60218	移除张良	60200	179	15	31:02:00
60219	移除张良	60200	179	15	32:02:00
60220	字幕	60200	55	24	一会儿之后……:1:0xFFFFFF
60221	移动镜头	60200	10	33	20014:13:48:3000
60250	结束	60200	180	2	-1
60300	许褚出现	60300	0	1	0
60301	建立术士	60300	1	11	1:1:50014:4:41:100:100:60
60302	建立术士	60300	1	11	1:2:50014:9:32:100:100:60
60303	出现特效	60300	2	17	3099:1:2:0:0:0:1:1:2:0:0:0:0
60304	出现特效	60300	2	17	3099:2:2:0:0:0:1:2:2:0:0:0:0
60305	术士朝向	60300	2	19	1:01
60306	术士朝向	60300	2	19	2:01
60307	术士攻击	60300	6	13	1
60308	术士攻击	60300	6	13	2
60309	术士站立	60300	14	18	1
60310	术士站立	60300	14	18	2
60311	许褚出现	60300	16	11	1:3:60003:8:38:100:100:60
60312	许褚出现	60300	17	17	3097:3:2:0:0:0:1:3:2:0:0:0:0
60313	许褚转向	60300	17	19	3:01
60314	移除术士	60300	29	15	1:02
60315	移除术士	60300	29	15	2:02
60316	移除许褚	60300	29	15	3:02
60317	结束	60300	30	2	-1
61000	山顶战斗开始	61000	0	1	1
61001	建立诸葛亮	61000	1	11	1:1:50005:6:29:100:100:60
61002	建立张良	61000	1	11	1:2:50004:8:21:100:100:60
61003	诸葛亮转向	61000	2	19	1:00
61004	张良转向	61000	2	19	2:00
61005	诸葛亮说话	61000	10	16	1:2:这里是我们最后的据点……
61006	诸葛亮说话	61000	30	16	1:2:一定要守住这里！
61007	玩家说话	61000	50	16	0:1:是！师傅！
61008	玩家移动	61000	50	32	20079:9:41:0
61009	玩家移动	61000	70	32	20079:14:53:2
61010	玩家移动	61000	90	32	20079:19:61:0
61011	建立师弟	61000	1	11	1:3:50021:23:56:100:100:60
61012	建立师弟	61000	1	11	1:4:50021:23:70:100:100:60
61013	师弟转向	61000	2	19	3:06
61014	师弟转向	61000	2	19	4:06
61015	玩家说话	61000	110	16	0:1:师傅有命，死也要守住这里！
61016	师弟说话	61000	130	16	4:2:是!
61017	师弟说话	61000	130	16	4:2:是!
61018	移除	61000	149	15	1:02
61019	移除	61000	149	15	2:02
61020	移除	61000	149	15	3:02
61021	移除	61000	149	15	4:02
61030	结束	61000	150	2	-1
62000	开始	62000	0	1	1
62001	诸葛亮出现	62000	30	11	1:11:50005:20:87:100:100:80
62002	出现特效	62000	31	17	3099:11:2:0:0:0:1:11:2:0:0:0:0
62003	移动镜头	62000	5	33	20080:22:83:2000
62004	移动镜头	62000	40	33	20080:15:51:5000
62005	诸葛亮说话	62000	40	16	11:2:很好！该让魏军见识一下我们的厉害了！
62006	诸葛亮移动	62000	50	12	11:2:20:87:16:63:16:63:-1
62007	诸葛亮说话	62000	90	16	11:2:我要在这里蓄个大招！
62008	诸葛亮说话	62000	120	16	12:2:还愣着做啥？！快帮我护法！
62009	移除怪物	62000	110	15	11:02
62010	添加怪物	62000	110	11	1:12:50016:16:63:100:100:80
62011	移除怪物	62000	149	15	12:02
62012	添加怪物	62000	111	19	12:00
62050	结束	62000	150	2	-1
62100	开始	62100	0	1	1
62101	添加怪物	62100	0	11	1:1:50015:10:46:100:100:60
62102	怪物朝向	62100	1	19	1:01
62103	玩家移动	62100	1	32	20080:14:54:0
62104	镜头移动	62100	1	33	20080:12:42:1000
62111	玩家移动	62100	40	32	20080:13:53:0
63105	怪物说话	62100	30	16	1:2:我是被魏军抓来的。
63106	怪物说话	62100	50	16	1:2:谢谢你救了我！
63109	狐仙说话	62100	70	16	1:2:我要去找魏军报仇！快组我入队吧！
63110	玩家说话	62100	90	16	0:1:真是太荣幸了。
63150	结束	62100	110	2	-1
100000	进入封印榜一	100000	0	1	1
100001	刷出李由	100000	1	11	1:1:800001:30:74:100:100:120
100002	刷出陷阱	100000	1	11	1:2:800704:27:79:100:100:0
100003	李由说话	100000	10	16	1:2:是你把我关进来的吧？去死吧！
100004	李由移动	100000	30	12	1:2:30:74:27:79:27:79:-1
100005	陷阱攻击	100000	40	17	5501:2:2:0:::1:1:2:0:0:0:0
100006	李由说话	100000	60	16	1:2:居然有陷阱！太卑鄙啦！
100007	玩家说话	100000	80	16	0:1:把李由那个笨蛋引到陷阱里去，嘿嘿
100008	移除李由	100000	100	15	1:02
100009	移除陷阱	100000	100	15	2:02
100010	移动镜头	100000	1	33	20100:28:71:2000
100011	移动镜头	100000	80	33	20100:21:91:2000
100020	结束	100000	101	2	-1
100100	进入封印榜二	100100	0	1	1
100101	刷出阖闾	100100	1	11	1:1:800101:21:30:100:100:120
100102	玩家说话	100100	10	16	0:1:吴王阖闾，你跑不掉了！
100103	阖闾说话	100100	30	16	1:2:想抓我，先问过我的侍卫吧！
100104	移除阖闾	100100	50	15	1:02
100105	刷出图腾三	100100	1	11	1:2:800004:11:34:100:100:0:
100106	刷出图腾七	100100	1	11	1:3:800008:15:45:100:100:0:
100107	结束	100100	50	2	-1
100300	进入封印榜三	100300	0	1	1
100301	移动镜头	100300	1	33	20100:28:71:2000
100303	刷出分身1	100300	1	11	1:3:800202:26:82:100:100:120
100304	刷出分身2	100300	1	11	1:4:800210:27:83:100:100:120
100305	刷出分身3	100300	1	11	1:5:800211:29:81:100:100:120
100306	刷出分身4	100300	1	11	1:6:800212:30:78:100:100:120
100307	刷出分身5	100300	1	11	1:7:800213:29:75:100:100:120
100308	刷出分身6	100300	1	11	1:8:800214:27:73:100:100:120
100309	刷出分身7	100300	1	11	1:9:800208:26:75:100:100:120
100310	刷出分身8	100300	1	11	1:10:800209:25:78:100:100:120
100311	释放技能	100300	30	17	5011:4:2:0:27:79:1:4:2:0:0:0:0
100312	释放技能	100300	30	17	5011:5:2:0:27:79:1:5:2:0:0:0:0
100313	释放技能	100300	30	17	5011:6:2:0:27:79:1:6:2:0:0:0:0
100314	释放技能	100300	30	17	5011:7:2:0:79:27:1:7:2:0:0:0:0
100315	释放技能	100300	30	17	5011:8:2:0:79:27:1:8:2:0:0:0:0
100316	释放技能	100300	30	17	5011:9:2:0:27:79:1:9:2:0:0:0:0
100317	释放技能	100300	30	17	5011:10:2:0:27:79:1:10:2:0:0:0:0
100318	释放技能	100300	30	17	5011:3:2:0:79:27:1:3:2:0:0:0:0
100319	分身移动	100300	10	12	3:2:26:82:27:79:27:79:-1
100320	分身移动	100300	10	12	4:2:27:83:27:79:27:79:-1
100321	分身移动	100300	10	12	5:2:29:81:27:79:27:79:-1
100322	分身移动	100300	10	12	6:2:30:78:27:79:27:79:-1
100323	分身移动	100300	10	12	7:2:29:75:27:79:27:79:-1
100324	分身移动	100300	10	12	8:2:27:73:27:79:27:79:-1
100325	分身移动	100300	10	12	9:2:26:75:27:79:27:79:-1
100326	分身移动	100300	10	12	10:2:25:78:27:79:27:79:-1
100327	移除怪物	100300	31	15	3:02
100328	移除怪物	100300	31	15	4:02
100329	移除怪物	100300	31	15	5:02
100330	移除怪物	100300	31	15	6:02
100331	移除怪物	100300	31	15	7:02
100332	移除怪物	100300	31	15	8:02
100333	移除怪物	100300	31	15	9:02
100334	移除怪物	100300	31	15	10:02
100335	刷出宋义	100300	35	11	1:11:800201:27:79:100:100:120
100336	宋义说话	100300	55	16	11:2:现在，你死定了！！
100337	移除宋义	100300	75	15	11:02
100338	结束	100300	76	2	-1
100400	进入封印榜四	100400	0	1	1
100401	刷出图腾1	100400	1	11	1:1:800002:15:21:100:100:0
100402	刷出图腾8	100400	1	11	1:2:800009:24:39:100:100:0
100403	刷出白起	100400	1	11	1:3:800301:16:36:100:100:120
100404	刷出白起副将1	100400	1	11	1:4:800302:15:31:100:100:120
100405	刷出白起副将2	100400	1	11	1:5:800303:16:32:100:100:120
100406	刷出白起副将3	100400	1	11	1:6:800304:17:37:100:100:120
