INT	STRING	STRING	STRING	STRING
82	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
83	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
84	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
85	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
86	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
87	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
88	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
89	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
90	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
91	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
92	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
93	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
94	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
95	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
96	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
97	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
98	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
99	308:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
100	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
101	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
102	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
103	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
104	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
105	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
106	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
107	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
108	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
109	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
110	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
111	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
112	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
113	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
114	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
115	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
116	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
117	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
118	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
119	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
120	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
121	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
122	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
123	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
124	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
125	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
126	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
127	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
128	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
129	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
130	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
131	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
132	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
133	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
134	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
135	300:1:1	1079|1080|1081|1082|1091|1090	困惑魔殿:(100级)|魔源峰谷:(150级)|绝情海岛:(200级)|幽冥地宫:(250级)|烈焰战场:(100级)|冰峰雪域:(200级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
